#{"t_start": 1591108542.778246, "env_id": null}
r,l,t
-1493.748311,689,13445.534524
-1906.377283,456,13446.047819
-456.274649,69,13446.156444
-2112.854217,578,13446.810191
-2116.236208,696,13447.635411
-7616.788827,1052,13448.853616
-5166.940319,1324,13450.384074
-2178.939276,609,13451.091049
-1300.436195,322,13451.45856
-1847.067623,785,13452.399483
-1723.194923,674,13453.165435
-24589.294156,1405,13454.756934
-30723.703758,1343,13456.259122
-44376.922116,1590,13458.046711
-3019.027466,1184,13459.384377
-349.443841,195,13459.629082
-1132.621269,427,13460.085154
-5359.943295,728,13460.924853
-555.939878,88,13460.99916
-608.694765,462,13461.522473
-498.323299,179,13461.727708
-17790.847913,1224,13463.125937
-7007.932263,1147,13464.398672
-1196.351621,780,13465.280619
-662.325729,91,13465.396658
-1813.746205,486,13465.928708
-10348.110886,1248,13467.356793
-1742.408447,338,13467.739418
-145.137311,56,13467.787524
-364.517914,303,13468.167834
-1024.459183,513,13468.750575
-1211.612716,389,13469.17858
-40040.798908,1341,13470.724167
-1083.405116,532,13471.349043
-803.680738,121,13471.47434
-622.940169,128,13471.629932
-106.029452,48,13471.694935
-1400.280232,443,13472.195412
-1456.960858,781,13473.074311
-71.43338,188,13473.303973
-348.707366,288,13473.620115
-3696.100031,843,13474.547204
-24905.830115,1637,13476.383347
-115.319888,199,13476.656141
-1899.972312,293,13476.985201
-7811.30127,1320,13478.480263
-136.912333,43,13478.545976
-8543.037269,1233,13479.977607
-6238.96774,1381,13481.596885
-10322.995411,1258,13483.083932
-525.579486,178,13483.295857
-25257.499389,1335,13484.904736
-418.436989,96,13485.015704
-16486.351847,1009,13486.174005
-5137.745081,1175,13487.6291
-19880.23328,1228,13489.08395
-631.101394,369,13489.564409
-377.753533,69,13489.675999
-8785.691223,1041,13490.922708
-9304.152894,1136,13492.346385
-11425.194866,1031,13493.595893
-954.241498,350,13494.006772
-3288.514566,792,13495.010527
-26950.13063,1702,13497.077961
-2829.382203,1375,13498.752641
-296.25775,215,13498.998433
-6286.155371,1068,13500.2992
-28156.673386,1107,13501.622351
-1410.970748,615,13502.383551
-957.036811,279,13502.724088
-335.112983,200,13502.982613
-597.540135,420,13503.496274
-2461.62889,327,13503.898412
-53.043319,140,13504.079017
-353.107637,175,13504.280159
-434.696103,321,13504.695265
-1443.787332,550,13505.356766
-33832.792344,1514,13507.193968
-4978.153568,1047,13508.461414
-516.1901,657,13509.282613
-18.077455,104,13509.409653
-26346.281973,1204,13510.863007
-27121.11598,1385,13512.524592
-4647.605642,750,13513.482353
-24.55695,80,13513.583048
-2504.570785,813,13514.559722
-21785.246414,1043,13515.82072
-39866.832145,1300,13517.474608
-6205.292187,1241,13519.029044
-42316.501802,1804,13521.205848
-456.844726,70,13521.311816
-668.093234,197,13521.536533
-4495.887266,956,13522.714098
-1076.172376,523,13523.350992
-3451.461487,729,13524.207372
-4181.870667,1285,13525.769407
-9761.021061,1113,13527.138042
-4536.921016,1440,13528.891158
-2961.502967,718,13529.775619
-573.579657,367,13530.217231
-1512.716702,198,13530.449232
-25612.433742,1568,13532.37784
-475.600158,75,13532.460647
-1046.666787,661,13533.249598
-8904.764447,1029,13534.462401
-17216.62526,1197,13535.898219
-11177.045541,1270,13537.392638
-250.361698,123,13537.551442
-1563.66224,840,13538.516717
-1376.023087,565,13539.188146
-9266.449781,1343,13540.767424
-3099.779049,885,13541.803449
-576.399458,224,13542.082309
-335.366292,204,13542.307883
-262.795635,60,13542.38769
-92.80371,174,13542.586226
-1087.813362,121,13542.714912
-15161.915033,1247,13544.233738
-2861.468073,447,13544.74739
-5919.711619,1150,13546.094928
-531.604969,173,13546.317641
-578.270342,431,13546.827281
-2354.783453,749,13547.714956
-32109.305893,2132,13550.243992
-8736.552129,1169,13551.606621
-2503.38603,903,13552.677544
-10321.029105,1126,13553.994517
-1976.897127,444,13554.509812
-1181.612588,198,13554.770117
-856.844992,252,13555.067527
-2169.342404,579,13555.720038
-17749.831778,1485,13557.488649
-569.16463,287,13557.818164
-1659.870085,411,13558.305728
-6033.284206,1108,13559.610647
-89.376112,180,13559.815559
-340.557261,204,13560.074653
-6802.364304,1472,13561.794466
-18312.276539,1370,13563.399039
-10292.278749,1077,13564.664251
-6268.153618,1047,13565.926688
-631.893997,563,13566.580962
-1608.831143,533,13567.200108
-1960.397039,521,13567.815676
-302.598389,98,13567.949179
-4409.900132,1176,13569.309561
-15456.926213,1116,13570.649275
-2328.076766,345,13571.083829
-15948.355112,1504,13572.903695
-43.50171,131,13573.060098
-6346.804052,797,13574.01232
-4889.379484,486,13574.561638
-23300.670803,1296,13576.122892
-4851.210958,925,13577.223914
-4604.389681,992,13578.392218
-1028.090065,457,13578.891365
-2518.801965,909,13579.975631
-2031.824528,493,13580.545695
-977.412584,642,13581.315767
-813.714113,247,13581.609295
-754.164289,404,13582.076022
-6206.585429,546,13582.709102
-15795.529119,1903,13584.951624
-290.969591,67,13585.038354
-49.554692,199,13585.265014
-4876.930199,566,13585.963561
-1296.494119,335,13586.330456
-3976.568956,1084,13587.603854
-8392.075922,1128,13588.950614
-15741.394996,1063,13590.186161
-446.333679,67,13590.27146
-2537.658441,532,13590.887976
-1103.033252,183,13591.103652
-4932.437431,1142,13592.431832
-1005.953511,227,13592.740093
-10473.026861,1428,13594.473879
-887.05806,201,13594.727093
-2574.901241,337,13595.10794
-1854.84925,492,13595.690962
-3699.786851,601,13596.408622
-33.256656,80,13596.490327
-13941.335276,1065,13597.790947
-9696.175058,1152,13599.197091
-839.494786,521,13599.837206
-12875.166653,1364,13601.468803
-20.761026,76,13601.581584
-20395.026545,1171,13602.972434
-29862.63231,1584,13604.916207
-2316.331937,391,13605.432708
-6374.090492,1130,13606.770659
-717.829758,292,13607.146572
-1255.971118,594,13607.847397
-595.97385,793,13608.824553
-7166.969868,1063,13610.139411
-3790.360309,960,13611.287087
-925.999112,313,13611.694307
-29685.064036,1250,13613.226818
-1465.8952,407,13613.732362
-9079.313843,1083,13615.013969
-382.619389,271,13615.347484
-5576.614246,754,13616.273063
-22613.968906,1139,13617.644893
-154.380223,158,13617.844507
-9801.792825,1322,13619.498889
-14959.536432,1087,13620.805762
-1765.658712,600,13621.591906
-2729.388283,1231,13623.082359
-18840.141632,1180,13624.537639
-16752.485174,1248,13626.040307
-1907.706589,283,13626.40439
-4933.917588,1310,13627.979226
-3336.799692,667,13628.787417
-676.531033,249,13629.103035
-21899.938995,1173,13630.53411
-3203.737552,541,13631.184586
-8547.869943,1048,13632.480943
-17648.81817,1402,13634.2079
-382.52443,154,13634.379336
-770.497172,425,13634.891272
-1040.724247,627,13635.643395
-22894.642711,1399,13637.349034
-17324.802123,1180,13638.793417
-664.252797,186,13639.045942
-6940.460969,1173,13640.452863
-5173.980289,1074,13641.73828
-2880.792626,603,13642.502276
-735.58541,207,13642.738906
-511.184245,505,13643.359611
-607.092564,158,13643.580237
-6234.504484,722,13644.43558
1.0,1,13644.439033
-2869.112672,1084,13645.780239
-10507.577024,1070,13647.069226
-5992.794262,1056,13648.358308
-18966.381482,1257,13649.855488
-8603.854725,1079,13651.147063
-2901.857842,1255,13652.610942
-586.846866,174,13652.846529
-1466.875774,314,13653.19179
-11553.0265,1141,13654.567282
-14028.775141,1106,13655.868507
-4429.508076,1020,13657.102379
-123.404505,42,13657.141355
-4551.805089,819,13658.094365
-5785.59521,687,13658.932275
-1212.866589,586,13659.598124
-3693.422576,628,13660.319186
-744.171949,404,13660.80416
-6419.352827,1331,13662.36662
-8495.355216,1233,13663.819348
-7355.314208,1102,13665.143964
-2177.310996,561,13665.782517
-539.903324,411,13666.293226
-1210.046682,139,13666.452356
-662.202453,306,13666.788667
-3460.666624,675,13667.580954
-254.118869,270,13667.916088
-34896.783329,1557,13669.715471
-401.710913,619,13670.468488
-955.714575,661,13671.25812
-1484.267428,886,13672.291541
-4777.242242,763,13673.181864
1.0,1,13673.184859
-373.21637,255,13673.494974
-22420.929338,1200,13674.91169
-18592.117316,1511,13676.751291
-17533.247376,1292,13678.282726
-126.968229,47,13678.32723
-9923.226834,1381,13679.933365
-5376.023109,924,13681.034476
-2475.505928,734,13681.913924
-5137.640242,1025,13683.125047
-21116.011626,1243,13684.60447
-2224.452438,640,13685.343232
0.975044,2,13685.346862
-6527.751985,696,13686.156203
-20256.110511,1078,13687.425816
-1081.887934,214,13687.678636
-18714.287322,1262,13689.167174
-6646.522548,1228,13690.640509
-5173.15812,820,13691.59288
-4447.620497,1067,13692.825307
-24237.799755,1248,13694.29444
-41858.998324,1414,13695.953989
-11045.66434,1198,13697.411328
-794.298197,153,13697.573002
-1214.400288,726,13698.414128
-321.266995,57,13698.489576
-1770.831908,283,13698.812116
-661.516495,134,13698.977203
-756.014496,173,13699.202829
-255.203674,171,13699.387911
-3102.022359,498,13699.966795
-7833.567206,1061,13701.207986
-2911.611088,744,13702.09857
-197.242801,58,13702.160605
-1030.224224,305,13702.534607
-44.62256,130,13702.677362
-7929.194236,1324,13704.2073
-8828.900226,1086,13705.506924
-3873.088782,788,13706.475561
-5682.691962,1108,13707.759533
-15462.756407,1300,13709.281643
-9788.300657,1096,13710.590303
-40.998225,126,13710.729356
-5136.094385,986,13711.936571
-1491.053686,547,13712.613009
-3536.053178,787,13713.55286
-32139.608053,1256,13715.124701
-737.391406,281,13715.460702
-176.192561,154,13715.634487
-115.301712,146,13715.834875
-1460.519273,841,13716.835767
-14650.248016,1504,13718.67077
-7439.242124,1008,13719.933959
-7490.556432,998,13721.152445
-1819.364649,701,13721.960774
-24.323431,74,13722.077131
-1053.288533,277,13722.421018
-4219.623506,1363,13724.046563
-291.995691,435,13724.610515
-4717.000529,1306,13726.185992
-656.341844,580,13726.896703
-28362.576118,1374,13728.565545
-1157.512785,364,13729.001454
-12694.775651,1128,13730.397753
-1019.715399,171,13730.657486
-6639.778495,963,13731.83131
-6968.526693,1142,13733.231814
-398.520636,366,13733.697265
-9640.455073,1130,13735.038498
-31006.364113,1435,13736.806549
-222.956497,116,13736.927456
-278.375876,157,13737.148763
-2066.93172,461,13737.673434
-1954.458399,491,13738.295718
-602.135351,76,13738.405481
-3935.906504,1219,13739.880839
-70342.773257,1400,13741.564335
-729.404344,173,13741.822347
-429.138221,81,13741.915348
-10162.644915,1190,13743.341795
-234.722443,324,13743.756671
-5768.144512,1068,13745.036412
-7211.621489,1042,13746.289567
-21987.626362,1546,13748.194078
-6209.890473,1260,13749.705801
-9438.201746,1112,13751.068312
-1932.430496,276,13751.403229
-374.530212,510,13752.024586
-275.544954,174,13752.25389
-980.324716,394,13752.746577
-7891.319344,1028,13753.99784
-288.186761,323,13754.372233
-19616.840484,1197,13755.839045
-5400.737343,832,13756.875115
-82.897304,45,13756.918999
-1159.116251,370,13757.340788
-2960.954006,764,13758.245959
-2322.749403,1102,13759.571913
-5914.679345,902,13760.624868
-52.765288,156,13760.811064
-3650.576616,1199,13762.239042
-13764.6396,1306,13763.78277
-2672.461344,907,13764.844537
-1268.867616,697,13765.650374
-470.388964,100,13765.763748
-7346.503675,1391,13767.419653
-3268.285997,933,13768.519462
-372.58934,87,13768.622376
-13796.066823,1625,13770.558081
-146.583723,130,13770.701429
-21579.746702,1254,13772.152428
-1237.191632,378,13772.599369
-23601.639673,1240,13774.060134
-6560.444428,825,13775.00761
-9090.057182,1066,13776.271174
-39630.089581,1651,13778.235146
-117.80038,42,13778.275715
-2008.232641,1136,13779.625504
-856.734991,391,13780.077067
-6079.649151,1204,13781.47836
-262.369822,118,13781.620394
-1624.901365,242,13781.898117
-3384.416455,388,13782.369893
-5282.879016,915,13783.43471
-6244.421253,994,13784.683701
-1927.914963,634,13785.411418
-43552.076316,1433,13787.111117
-2166.932291,302,13787.475929
-840.36817,559,13788.120727
-166.688777,236,13788.415192
-12194.648613,1100,13789.71033
-4983.310387,649,13790.474598
-62.759178,134,13790.657494
-9430.178755,1068,13791.90026
1.0,1,13791.903935
-6515.68933,1235,13793.364407
-3371.295478,1226,13794.79574
-311.000712,478,13795.377387
-18054.318039,1115,13796.697916
-7760.573904,1074,13797.957772
-2455.841362,656,13798.711697
-278.290527,221,13798.987316
-454.03864,136,13799.15511
-26983.097547,1225,13800.563125
-445.599465,239,13800.863745
-6655.427951,1091,13802.155055
-13706.930712,1362,13803.741261
-874.324673,295,13804.130376
-1869.875707,707,13804.942078
-247.986322,133,13805.09837
-5683.387681,1194,13806.518193
-9482.471216,1257,13807.998495
-1487.271318,569,13808.663743
-37.139202,151,13808.822795
-8130.141775,1111,13810.145537
-810.140242,374,13810.605987
-6366.406557,1104,13811.878964
-15211.399271,1246,13813.351669
-10860.294594,1286,13814.917017
-21122.627504,1263,13816.425731
-1763.074965,522,13817.063631
-1045.363221,170,13817.269313
-220.903329,243,13817.566568
-930.608445,129,13817.716462
-26720.554295,1640,13819.720362
-3202.325507,814,13820.701441
-4916.682229,1034,13822.003594
-2445.853219,684,13822.809893
-736.865454,346,13823.249361
-1993.254784,653,13824.027813
-17687.868729,1175,13825.449711
-350.624951,55,13825.502221
-476.523479,174,13825.736367
-7476.74514,1122,13827.064886
-1839.941176,541,13827.753936
-515.169867,168,13827.963224
-12688.135814,1051,13829.233827
-264.177108,130,13829.402807
-4271.518359,827,13830.446371
-22453.695038,1241,13831.937219
-7287.686092,1111,13833.277969
-1237.914686,804,13834.24881
-1605.336182,617,13835.023681
-999.698586,160,13835.228286
-24935.260636,1249,13836.766454
-7527.260447,1422,13838.484543
-2350.665218,656,13839.291344
-1165.533038,149,13839.498258
-7474.754027,1091,13840.801778
-6125.603042,994,13842.047597
-10222.493455,1149,13843.509252
-3376.060876,848,13844.516078
-107.14909,212,13844.794215
-1321.660686,229,13845.078853
-9625.427331,1061,13846.361919
-50.69517,90,13846.473335
-24914.818995,1479,13848.249294
-1413.544428,522,13848.945382
-26.42761,94,13849.029869
-21887.420279,1996,13851.467737
-4984.032335,1130,13852.838185
-359.011116,222,13853.100037
-4418.365914,918,13854.241108
-116.645022,53,13854.291122
-10326.783133,1157,13855.710924
-50.10081,136,13855.87393
-29.140883,103,13856.018876
-13662.825162,1319,13857.586294
-3054.978021,1370,13859.235211
-1407.732568,748,13860.14993
-849.390072,120,13860.317366
-4608.279872,1572,13862.218436
-546.967954,375,13862.690603
-8305.547432,1121,13864.054321
-10584.093209,1094,13865.372664
-6044.283073,1178,13866.87071
-2510.132583,441,13867.405846
-1491.410929,645,13868.178659
-778.748368,243,13868.469425
-1150.364124,409,13868.923904
-9935.664633,1322,13870.491213
-2163.640076,674,13871.337247
-407.766117,622,13872.042
-8492.132616,1128,13873.369102
-1260.502092,458,13873.953252
-140.719472,230,13874.23152
-9186.689952,1307,13875.761277
-3681.068247,1189,13877.166293
-37502.999907,1366,13878.776651
-8439.986612,1264,13880.287794
-1046.711856,152,13880.44808
-22018.49166,1287,13881.947584
-9078.628583,1365,13883.595744
-32741.085933,1363,13885.185327
-16289.265464,1266,13886.670097
-2772.523492,805,13887.61749
-4712.343578,1240,13889.06986
-5563.79716,851,13890.115423
-2315.16403,441,13890.633686
-24038.370889,1250,13892.112304
-7073.83802,1222,13893.562257
-749.840323,303,13893.90454
-5813.382596,1047,13895.198485
-301.097688,326,13895.587551
-833.914881,343,13895.970224
-3679.350683,653,13896.744714
-11719.571083,1192,13898.172635
-3243.857641,968,13899.276161
-544.349076,431,13899.801119
-1977.768782,675,13900.601627
-5225.117966,973,13901.763797
-231.455147,248,13902.035183
-3237.996067,1173,13903.445429
-43.249465,58,13903.499278
-2288.645088,537,13904.120225
-27270.182238,1211,13905.567109
-9558.911408,1232,13907.005846
-392.452675,121,13907.143471
-1415.889819,573,13907.843311
-3766.04341,463,13908.362862
-5123.705955,687,13909.180737
-2447.215995,633,13909.950177
-3355.906758,1014,13911.138157
-2758.928398,781,13912.057373
-683.733129,793,13912.981968
-6816.958451,1138,13914.331621
-12478.189152,1443,13916.003065
-5156.381667,1086,13917.319869
-2107.959458,757,13918.192209
-29.092051,169,13918.416712
-2343.988852,913,13919.472828
-512.822094,684,13920.288397
-498.936921,542,13920.957245
-32.118722,165,13921.167737
-476.04045,345,13921.563499
-2852.828522,960,13922.742075
-13804.159039,1378,13924.400029
-7782.388665,1103,13925.744043
-147.150026,233,13926.047401
-11332.891962,1265,13927.579324
-3500.29408,1549,13929.494536
-7106.282606,1580,13931.470132
-28815.158225,1522,13933.277534
-336.898389,222,13933.587027
-9288.461226,1064,13934.867325
-3298.56364,1260,13936.395942
-43.142267,135,13936.556949
-71.380441,232,13936.832216
-9058.732066,1419,13938.566165
-1287.603056,549,13939.238394
-382.34328,67,13939.299603
-372.164588,239,13939.600055
-4142.262007,884,13940.686443
-500.683435,249,13940.993491
-1006.596265,207,13941.214241
-248.730587,193,13941.457864
-2282.985859,1374,13943.135634
-1432.256335,499,13943.736248
-3867.919384,511,13944.365251
-15810.788342,1028,13945.605671
-19.696137,149,13945.791115
-600.15014,89,13945.871419
-16889.380351,1417,13947.586734
-873.829581,177,13947.811983
-728.375921,545,13948.469141
-18640.508793,1065,13949.758591
-26697.450364,1453,13951.610302
-214.326118,104,13951.742812
-20588.190549,1374,13953.364575
-431.24604,111,13953.515722
-100.80907,217,13953.786436
-20135.793676,1372,13955.475836
-5075.980767,1057,13956.748847
-356.761482,601,13957.456875
-1690.756953,539,13958.095082
-26228.717403,1494,13959.813262
-11211.294537,1333,13961.406234
-5048.700549,636,13962.163479
-863.789736,141,13962.311199
-306.215601,312,13962.686893
-57.395692,195,13962.907927
-726.041106,465,13963.467101
-1989.964323,790,13964.405088
-3279.311132,1190,13965.784537
1.0,1,13965.788449
-495.240459,436,13966.30322
-1193.077714,506,13966.897347
-350.13787,197,13967.159975
-9128.183255,1120,13968.455076
-795.412857,231,13968.709108
-1061.246965,945,13969.838963
-1276.700858,298,13970.184528
-1230.989361,359,13970.616486
-7817.524379,1103,13971.907505
-1361.260528,441,13972.417863
-5761.945824,1115,13973.73136
-5989.902111,1041,13974.941315
-137.246184,162,13975.146936
-675.846966,96,13975.254935
-14339.837491,1378,13976.896047
-7377.256779,1294,13978.418636
-7988.008275,1209,13979.828217
-35626.159979,1213,13981.33913
-4637.172361,1039,13982.568449
-1624.821352,427,13983.073858
-1368.184898,692,13983.918761
-13128.462889,1144,13985.254834
-49.626432,180,13985.463034
-3354.512504,608,13986.180774
-4428.913192,1127,13987.493219
-7693.918086,1184,13988.903573
-5745.708907,1337,13990.480567
-1283.140938,572,13991.165226
-748.475334,470,13991.704552
-29075.644433,1435,13993.411458
-26542.776128,1297,13994.915049
-8474.354847,1135,13996.267898
-1779.279708,222,13996.495721
-458.238362,399,13996.970562
-7916.67182,774,13997.88945
-1279.678649,403,13998.391399
-42371.731,1157,13999.731927
-40413.106311,1395,14001.396108
-5059.286156,1055,14002.631333
-621.212386,357,14003.062236
-56289.394817,1422,14004.726003
-51885.05679,1482,14006.512597
-20345.060738,1989,14008.884438
-4462.294562,1038,14010.104824
-1106.407961,470,14010.670968
-2076.945515,214,14010.921143
-336.334465,185,14011.160466
-2472.187152,832,14012.129714
-415.392058,249,14012.431549
-3608.228593,1193,14013.864755
-2094.409348,574,14014.586964
-37062.011453,1173,14016.024997
-3560.10997,490,14016.624269
-1472.069473,939,14017.748792
-135.600636,48,14017.839272
-48.741009,117,14017.96963
-230.373687,496,14018.558222
-8300.987179,1153,14019.951956
-1079.670746,323,14020.367034
-1920.81163,870,14021.443644
-6658.669979,1026,14022.680887
-11190.523296,990,14023.856052
-25802.051527,1343,14025.511229
-4692.669866,1059,14026.797362
-1028.546706,142,14026.97697
-10277.577187,1147,14028.440376
-4174.615656,997,14029.634715
-11548.975585,1361,14031.311922
-476.091698,463,14031.86776
-11565.604271,1433,14033.62846
-21290.70443,1438,14035.365931
-742.197051,193,14035.591893
-13606.384857,1084,14036.909538
-7237.509747,1339,14038.518434
-4037.856952,857,14039.581817
-9948.81923,1290,14041.14832
-17701.961735,1165,14042.587748
-12520.821531,1189,14044.030019
-8361.58851,1070,14045.353969
-2878.546445,394,14045.81513
-7596.202742,1173,14047.252141
-34702.877729,1156,14048.670168
-675.104856,271,14048.991857
-66544.535136,1479,14050.789588
-1587.416254,221,14051.032864
-344.340783,333,14051.457921
-474.610955,547,14052.111443
-931.379281,119,14052.248106
-2742.983802,324,14052.680776
-1522.985638,260,14052.992996
-1781.890276,441,14053.511067
-770.737673,134,14053.680119
-10973.196663,1180,14055.170933
-302.9176,171,14055.408959
-22968.455258,1216,14056.872027
-408.571743,121,14057.031956
-6469.717468,1123,14058.407916
-2474.722799,407,14058.888927
-124.217956,53,14058.996069
-1505.280755,1121,14060.313194
-6297.504096,1228,14061.813067
-121.415832,41,14061.853151
-19362.942268,1101,14063.194264
-23601.775717,1505,14065.03791
-3074.434988,374,14065.513301
-13062.950886,1178,14066.948541
-32363.965558,1610,14068.883284
-29016.039005,1339,14070.511747
-4493.339537,756,14071.435026
-14594.497052,1608,14073.341411
-3962.628229,753,14074.239805
-361.709288,342,14074.639117
-12431.319456,1319,14076.182352
-9667.689581,1273,14077.705378
-4842.612061,1030,14078.918556
-850.548526,220,14079.205038
-641.255766,512,14079.806128
-33231.730537,1369,14081.43652
-4906.061506,1012,14082.668677
-3836.903039,606,14083.380076
-4308.143713,1214,14084.825828
-3253.940785,1347,14086.418599
-6126.255865,1167,14087.780311
-10488.73612,1182,14089.190366
-29908.957341,1190,14090.59298
-407.943634,287,14090.927498
-98.300378,190,14091.175657
-380.605986,118,14091.303894
-9446.216934,1357,14092.888702
-9575.730053,1154,14094.231765
-28.458522,86,14094.367585
-5394.987684,1067,14095.610986
-402.307757,512,14096.244504
-8777.936085,1047,14097.47299
-971.349543,215,14097.747014
-2624.109645,749,14098.631942
-2992.998557,1213,14100.055971
-18995.656199,1232,14101.545905
-10720.615237,1013,14102.737672
-1124.971062,152,14102.904159
-602.035651,461,14103.440373
-42.006353,128,14103.604377
-341.025392,86,14103.678188
-2727.382876,789,14104.600097
-4253.420512,757,14105.516964
-6494.225971,1336,14107.16436
-245.832959,443,14107.66983
-3317.103406,353,14108.09716
-6781.849537,885,14109.12836
-12643.063912,1045,14110.346402
-834.268402,155,14110.53096
-1666.063946,504,14111.14288
-9008.439835,1258,14112.652485
-3023.173446,569,14113.376392
-3492.047505,1148,14114.78889
-2565.046304,559,14115.448162
-4504.698237,1036,14116.704777
-1392.461705,518,14117.341216
-1536.942439,330,14117.737124
-29903.67213,1175,14119.149186
-26871.040683,1287,14120.714934
-7693.109289,1178,14122.139837
-1432.493287,942,14123.281406
-373.745815,127,14123.439232
-927.669427,129,14123.591811
-31855.897822,1257,14125.112414
-6904.690538,1070,14126.468903
-103.358608,37,14126.504299
-23.449417,102,14126.622943
-2012.364291,617,14127.39742
-249.365668,148,14127.559384
-2458.980611,635,14128.345982
-969.169992,597,14129.042809
-24711.991819,1532,14130.895133
-34765.779241,1268,14132.464092
-16289.753503,1422,14134.254115
-2380.929578,402,14134.734972
-1539.356471,448,14135.295451
-22616.304572,1234,14136.826283
-149.908808,167,14137.02821
-1422.796808,378,14137.503263
-29159.681314,1476,14139.28228
-1567.843121,540,14139.964279
-1722.878746,567,14140.638268
-8060.025299,1440,14142.360674
-145.763085,201,14142.645201
-5443.53256,1213,14144.109959
-5666.930071,1153,14145.516602
-3258.055663,1002,14146.740737
-807.310743,331,14147.145419
-7437.078827,1100,14148.464969
-28.300585,96,14148.594601
-23259.642429,1335,14150.205182
-4027.417577,834,14151.255684
-1544.05731,566,14151.923234
-5565.402876,1334,14153.553009
-5693.243472,1022,14154.792774
-1473.323826,545,14155.450774
-431.239951,221,14155.7362
-136.045893,41,14155.775324
-292.224963,226,14156.053488
-5097.636393,838,14157.089359
-253.611589,68,14157.178992
-10900.770417,1308,14158.764598
-7583.611411,1071,14160.106097
-1237.948838,207,14160.407403
-1485.519155,555,14161.104678
-1816.617042,517,14161.73058
-211.984953,274,14162.054793
-638.123178,355,14162.486048
-29320.502283,1449,14164.250691
-1149.221522,587,14164.958596
-2335.392148,602,14165.697978
-18218.566602,1223,14167.209308
-4042.516935,675,14167.996921
-10948.655382,1056,14169.276571
-370.971506,391,14169.783902
-2453.163136,890,14170.860829
-6459.030631,926,14171.960696
-7619.643603,1088,14173.315946
-468.248898,87,14173.423434
-3214.136161,1238,14174.90205
-1691.675767,631,14175.66028
-2448.234368,720,14176.577005
-2068.734853,309,14176.942384
-37842.692211,1301,14178.510786
-3342.600803,674,14179.361721
-2819.577177,535,14180.003089
-4922.949934,1176,14181.403462
-1227.963137,304,14181.778543
-757.971935,626,14182.539924
-9171.322837,1096,14183.896242
0.986663,2,14183.901276
-1635.56022,255,14184.215806
-1168.917236,296,14184.570282
-323.995567,257,14184.886091
-6016.857605,730,14185.785827
-2175.506361,293,14186.132507
-163.621874,186,14186.380332
-1611.103747,633,14187.144705
-450.139369,222,14187.399115
-5176.622237,687,14188.257853
-54.757866,160,14188.453095
-535.341197,458,14188.983759
-753.48109,192,14189.235597
-4414.424659,792,14190.237258
-797.10763,211,14190.510552
-9471.962134,1192,14191.956522
-459.791966,111,14192.084737
-1248.087751,558,14192.744583
-2416.569609,556,14193.453466
-289.513752,105,14193.574851
-21159.879076,1233,14195.059044
-689.699981,132,14195.226631
-1977.050539,555,14195.92937
-132.335953,164,14196.134589
-1672.280631,359,14196.574022
-529.505577,480,14197.13969
-3297.821185,1018,14198.380246
-214.883123,103,14198.504075
-1681.623202,711,14199.38425
-1589.051366,387,14199.857044
-12818.316567,1281,14201.405391
-7663.204849,1193,14202.816008
-2443.180816,373,14203.244745
-227.069777,51,14203.298796
-15360.346142,1107,14204.614006
-4618.678301,1517,14206.406523
-10394.08203,1055,14207.644348
-34105.176946,1382,14209.290726
-585.588201,231,14209.571447
-5668.417505,1167,14210.944678
-1544.580346,505,14211.536385
-362.526964,322,14211.897277
-7272.192511,1080,14213.202919
-6558.980191,1353,14214.764997
-12661.620086,1063,14216.052212
-541.542331,110,14216.163291
-13159.558323,1407,14217.86683
-3868.773193,768,14218.783518
-32824.634848,1094,14220.066536
-683.778885,152,14220.254941
-381.788769,248,14220.559151
-2170.555373,403,14221.018741
-369.045592,356,14221.453693
-30.160208,91,14221.568174
-1488.156342,224,14221.817562
-12825.305137,1100,14223.109176
-91.57799,34,14223.144796
-12558.359014,1591,14225.048209
-833.050587,465,14225.562931
-2857.620086,679,14226.398914
-525.240372,376,14226.845519
-942.319897,252,14227.141079
-1693.681632,658,14227.928565
-770.80065,217,14228.160058
-685.154302,193,14228.393489
-29.419164,97,14228.531692
-93.236894,131,14228.679416
-54.286777,181,14228.888158
-720.660623,312,14229.262287
-59.521233,201,14229.491223
-811.436174,105,14229.607199
-18049.286363,1405,14231.280072
-1249.571575,887,14232.319821
-36436.350276,1338,14233.892337
-11015.209236,1059,14235.145715
-2615.069301,1001,14236.30507
-8481.089048,1134,14237.637914
-3044.644326,1532,14239.465472
-248.668507,58,14239.544828
-5819.480863,1105,14240.826883
-275.11788,184,14241.066758
-2239.841517,441,14241.576354
-870.972951,190,14241.818176
-1890.435536,443,14242.30354
-522.925792,250,14242.601811
-476.80613,69,14242.71419
-18750.094735,1226,14244.143245
-30322.02297,1163,14245.519725
-967.860896,128,14245.669977
0.948148,4,14245.674091
-731.982084,107,14245.805656
-38632.367642,1307,14247.389102
-6472.351997,1314,14248.949983
-2998.443087,684,14249.722532
-2142.615357,466,14250.289267
-762.181596,577,14250.953541
-279.177856,57,14251.060633
-1757.524098,456,14251.56144
-1792.605195,1051,14252.815134
-26614.971303,2195,14255.419128
-1226.932785,854,14256.4071
-6172.321569,1218,14257.847336
-7454.46752,1122,14259.149525
-460.957892,300,14259.539757
-3552.173905,1409,14261.182641
-42.599132,102,14261.324717
-1251.51423,616,14262.01857
