#{"t_start": 1591393951.959701, "env_id": null}
r,l,t
-75032.420668,5001,7604.253989
-53628.487876,4504,7612.970663
-67876.691634,5001,7622.658174
-52191.766075,5001,7632.301565
-42942.894911,5001,7641.948802
-4430.87292,1801,7645.541107
-95287.196045,5001,7655.159794
-1222.608644,683,7656.48329
-22947.447401,3587,7663.337697
-12469.501304,2962,7669.049307
-56021.830844,5001,7678.75986
-89360.284461,5001,7688.45347
-1131.053517,618,7689.647626
-29544.614209,4894,7699.170736
-56844.212004,5001,7708.850394
-74761.379666,5001,7718.496037
-1697.930224,328,7719.145348
-5854.319891,969,7721.039023
-108045.856972,5001,7730.758404
-207.000459,59,7730.882171
-52419.342578,5001,7740.509922
-41051.36248,3854,7747.967773
-55338.312395,5001,7757.657801
-1806.763793,268,7758.223466
-5946.774687,1070,7760.268337
-79243.537457,5001,7769.876939
-50530.602979,4214,7777.999306
-1252.513568,266,7778.534795
-15860.991354,2783,7783.979206
0.998,1,7784.00415
-78176.316674,5001,7793.615506
-435.519264,233,7794.101264
-52056.931436,5001,7803.688239
-69007.770611,5001,7813.437786
-24936.221537,3476,7820.150023
-26459.361801,3127,7826.172478
-73508.908898,5001,7835.769369
-1091.708883,460,7836.663456
-2439.929574,536,7837.689612
-714.611412,216,7838.203563
-61081.944517,5001,7847.729494
-45613.492237,5001,7857.290636
-60001.04545,5001,7866.874005
-57827.079635,5001,7876.419859
-39355.094834,3760,7883.621524
-28168.595942,2630,7888.701074
-45426.640207,5001,7898.080095
-58681.351683,5001,7907.148515
-2587.178562,955,7908.939616
-980.104327,583,7909.98294
-55059.546432,5001,7919.099917
-19981.479374,3015,7924.616026
-91615.081486,5001,7933.682514
-84.03619,190,7934.075811
-77107.038821,5001,7943.16884
-96185.65356,5001,7952.253924
-35213.57166,3477,7958.576142
-42325.429106,5001,7967.688861
-32.876985,71,7967.878096
-4948.212906,709,7969.155566
-55603.831338,4835,7977.905785
-39513.368226,2857,7983.094338
-8589.525683,1732,7986.503352
-52521.322636,5001,7995.981795
-6989.24,760,7997.471773
-66515.234668,5001,8006.946468
-92554.586711,5001,8016.563195
-1985.135529,308,8017.167988
-436.297651,112,8017.391344
-4379.989249,1902,8020.995223
-73067.792482,5001,8030.656528
-88863.244546,5001,8040.301698
-16995.590728,2353,8044.836951
-11286.158428,1549,8047.81977
-50621.978029,3516,8054.474014
-55168.652551,5001,8063.985276
-86894.347471,5001,8073.566916
-3066.622594,278,8074.139275
-30783.003629,3077,8079.993704
-90545.998347,5001,8089.485878
-4040.492435,528,8090.56041
-2074.659514,647,8091.791667
-73382.028165,5001,8101.342416
-37545.840822,3612,8108.229659
-383.851056,349,8108.928696
-54563.079674,5001,8118.403976
-924.252336,743,8119.857251
-249.649713,186,8120.207986
-43281.550151,4893,8129.530843
-82173.992453,5001,8139.009157
-1246.081226,462,8139.895489
-94960.746198,5001,8148.904702
-15748.561717,2564,8153.575514
-120448.701935,5001,8162.205505
-5808.17081,1036,8164.035382
-312.754806,173,8164.354112
-80193.52249,4708,8171.942583
-2278.840574,396,8172.628667
-66393.924623,5001,8180.614579
-67037.448271,5001,8188.589621
-56162.854136,5001,8196.5378
-1384.489583,319,8197.071409
-59.304601,107,8197.250436
-86392.89253,5001,8204.9676
-210.881641,295,8205.454944
-12348.52134,1436,8207.614589
-76134.063595,5001,8215.147916
-14011.578542,1160,8217.003871
-15741.229728,2648,8220.963421
-228.15644,66,8221.097786
-6030.228918,1078,8222.715808
-30728.986951,2867,8227.045808
-57946.791695,5001,8234.61427
-928.506072,288,8235.094912
-9007.793707,1886,8238.020734
-70761.745353,5001,8245.526804
-77919.841532,5001,8253.080108
-48.89303,83,8253.242165
-297.112146,118,8253.400071
-4053.513462,1425,8255.596841
-14209.351491,1428,8257.714132
-57879.841729,5001,8265.230915
-49466.321568,4522,8271.658888
-70573.918208,5001,8278.638545
-77813.637472,5001,8285.690187
-46975.948978,4367,8291.79939
-63597.601902,4784,8298.610991
-11260.826993,2418,8302.216741
-1891.953923,235,8302.603421
-71733.866978,5001,8310.162384
-56541.787742,5001,8317.731994
-31221.639499,3203,8322.667825
-5032.684053,493,8323.437029
-73331.848071,5001,8330.973728
-83510.320767,5001,8338.784835
-400.121382,429,8339.501279
-3073.579498,647,8340.593977
-197.981976,261,8341.01979
-24882.850412,1632,8343.669733
-43.425266,110,8343.850784
-33046.59038,4268,8350.555039
-7930.347553,1818,8353.516348
-7038.580352,1374,8355.715128
-45131.887722,5001,8363.648644
-76552.8824,5001,8371.564583
-245.496211,147,8371.825131
-20822.180798,1478,8374.18578
-75461.880805,5001,8382.066289
-435.201509,353,8382.673165
-63755.945267,5001,8390.563338
-571.769044,104,8390.785077
-26199.147184,2691,8395.047615
-74777.079686,5001,8403.498512
-129413.375329,5001,8412.070125
-90610.787297,5001,8420.98916
-70225.243101,5001,8430.062802
-238.823652,188,8430.420563
-3321.9298,695,8431.715122
-3305.767615,1357,8434.153496
-65164.398738,4220,8442.281855
-78314.258125,4295,8450.489959
-21277.455851,2790,8455.86285
-93112.618141,5001,8465.486142
-32142.847921,4190,8473.462191
-18005.39469,1562,8476.524609
-14750.00212,1313,8478.936118
-1011.539406,247,8479.40894
-52915.755518,5001,8488.476411
-784.583257,274,8489.003722
-449.707022,126,8489.239531
-84685.487302,5001,8498.386589
-32160.345984,3192,8504.21619
-85356.678595,5001,8513.05161
-63430.959049,5001,8521.559141
-20887.230354,2211,8525.310711
-37533.444349,4841,8533.759574
-178.331367,43,8533.90348
-57844.120497,5001,8542.762673
-486.24677,325,8543.340762
-73261.326419,5001,8552.048943
-67989.230603,5001,8560.515915
-80045.702779,5001,8569.272153
-70459.752725,5001,8578.055468
-77020.804086,5001,8586.847815
-119113.832552,5001,8595.616801
-95952.851211,5001,8604.290428
-440.505051,265,8604.781422
-96583.458522,5001,8613.453592
-36155.758387,3194,8619.117437
-68216.173286,5001,8627.646999
-57442.500393,5001,8636.271786
-113205.347388,5001,8644.978846
-49576.157753,4400,8652.636929
-99551.522072,5001,8661.78368
-76118.984699,5001,8671.024477
-878.040541,126,8671.314071
-2057.533878,1218,8673.511779
-22891.476241,2205,8677.538548
-76701.695457,5001,8686.620167
-86348.601625,5001,8695.836132
-90163.831399,5001,8705.005871
0.998,1,8705.0559
-1905.23685,489,8705.90494
-1459.36312,439,8706.744103
-153082.569184,5001,8715.822312
-106996.744198,5001,8724.941184
-107112.211071,5001,8734.09608
-68789.669033,5001,8743.258443
-310.989695,255,8743.760883
-3294.261441,703,8745.066341
-107880.710234,5001,8754.221998
-107503.819548,5001,8763.347319
-33617.970472,3830,8770.353749
-8176.228247,2217,8774.419551
-453.905299,264,8774.908637
-418.214688,148,8775.167636
-75845.260612,5001,8784.312675
-62080.27919,5001,8793.425986
-14443.320467,2645,8798.32536
-22469.540439,3634,8805.057259
-74235.28279,5001,8814.150945
-38015.25822,2264,8818.343014
-60313.651034,5001,8827.452866
-13096.908836,1787,8830.814093
-2388.392525,642,8831.99398
-74562.902007,5001,8841.143978
-51866.926588,5001,8850.263947
0.998,1,8850.304195
-51572.647131,5001,8859.461342
-155.22889,311,8860.10578
-67900.78741,5001,8869.169834
-51220.116762,5001,8878.321967
-7999.224555,861,8879.946751
-67050.833632,5001,8889.097451
-68833.174572,5001,8898.208169
-47542.891631,5001,8907.360612
-46063.15267,5001,8916.478377
-88338.533197,5001,8925.608704
-43673.618324,5001,8934.804584
-8226.251222,893,8936.468485
-90361.758982,5001,8945.575125
-121.437751,36,8945.661985
-60429.272372,5001,8954.773188
-83749.428391,5001,8963.998673
-51022.436202,5001,8973.142486
0.998,1,8973.19151
-72593.516735,5001,8982.295266
-126535.70021,5001,8991.45353
-51272.745059,5001,9000.601438
-283.922322,181,9000.956122
-98.708851,46,9001.061591
-71384.071048,5001,9010.155887
-84198.589495,5001,9019.383513
-31284.266931,4829,9028.172109
-61306.072124,5001,9037.31362
-101209.193445,5001,9046.449002
-14083.341684,1648,9049.406916
-70109.054059,5001,9058.481291
-100352.539821,5001,9067.616254
-73688.71396,5001,9076.642589
-18646.212242,1708,9079.632054
-1128.572945,305,9080.151276
-70666.256876,5001,9088.84333
-120889.301104,5001,9097.024816
-102755.780503,5001,9105.006111
-101940.152788,5001,9112.816983
-66796.139178,4824,9120.033379
-75583.353315,5001,9127.163198
-18426.554939,2484,9130.713358
-248.98576,245,9131.074639
-74908.191084,5001,9138.003
-75006.867824,4471,9144.214381
-59.534074,97,9144.374681
-1424.092465,277,9144.759416
-74656.020199,5001,9151.501522
-94170.714112,5001,9158.184886
-89085.503528,5001,9164.85327
-3264.74843,854,9166.039156
-60776.696844,5001,9172.765766
-821.409349,214,9173.070102
-447.785937,322,9173.505392
-61827.426326,5001,9180.183006
-104190.041082,5001,9186.935128
-41316.904016,3061,9191.038948
-5697.853056,1004,9192.39614
-94198.526243,5001,9199.061775
-99674.793859,5001,9205.818722
-930.586749,617,9206.672706
-251.091265,325,9207.091376
-88015.844456,5001,9213.941081
-2262.911423,1058,9215.467946
-74792.209108,5001,9222.37851
-57836.897793,5001,9229.451597
-22129.633685,3131,9233.842564
-496.608476,435,9234.487306
-14961.186545,2838,9238.408297
-110.894773,198,9238.693611
-11360.824459,1193,9240.355583
-88478.800247,5001,9247.358754
-50787.387684,3795,9252.613319
-78212.326528,5001,9259.544855
-119187.437901,5001,9266.488729
-33945.285331,2529,9270.090281
-58820.766537,5001,9277.101528
-51157.781514,5001,9284.365416
-1592.938188,385,9284.969663
-79469.708398,5001,9292.256203
-93550.241493,5001,9299.525474
-68368.33842,5001,9306.746341
-427.636329,134,9306.982012
-1035.9248,182,9307.223112
-74.971397,112,9307.392836
-96530.480554,5001,9314.556978
-3701.518396,1011,9315.98998
-15425.344249,1884,9318.608346
-133097.922894,5001,9325.508955
-60981.094323,5001,9332.534877
-128226.346698,5001,9339.469375
-1468.233907,371,9340.034113
-1931.785263,559,9340.794138
-70910.334784,5001,9347.7166
-102635.872901,5001,9354.694787
-9705.873959,1216,9356.368333
-86068.196565,5001,9363.062133
-17996.105091,1810,9365.516228
-1077.020476,208,9365.815494
-11859.051385,2318,9368.910126
-14403.625906,1484,9370.959095
-165.751827,38,9371.03601
-42544.151073,5001,9377.708303
-188.742024,49,9377.798678
-103968.990602,5001,9384.460951
-55455.207443,5001,9391.220414
-84295.681671,5001,9397.917922
-781.321583,324,9398.404734
-6073.984915,1601,9400.558623
-96529.250921,5001,9407.529371
-114761.536092,5001,9414.484231
-16624.525963,2893,9418.530516
-72155.533745,5001,9425.513712
-124444.474034,5001,9432.495784
-78169.232766,5001,9439.430151
-4051.967773,1506,9441.543917
-28499.075361,3233,9446.078108
-54187.170338,5001,9453.007249
-1375.773397,740,9454.07593
-44266.706961,4890,9460.830171
-7040.757161,1422,9462.821132
-790.534554,440,9463.458447
-1226.817586,437,9464.052041
-19370.276794,2286,9467.293077
-1009.309479,339,9467.77768
-95158.755087,5001,9474.696248
-82268.799288,5001,9481.649079
-120619.792077,5001,9488.668026
-97138.455077,5001,9495.639508
-111.535573,43,9495.715851
-92438.680284,5001,9502.626155
-59362.52918,3523,9507.5412
-149.260414,101,9507.776485
-1620.325002,210,9508.054157
-35293.583553,3041,9512.278446
-29.607236,88,9512.434887
-76274.346402,5001,9519.34657
-36594.173043,3620,9524.380374
-27160.173943,2688,9528.195424
-50535.06302,5001,9535.13199
-89810.789157,5001,9542.099908
-92067.004341,5001,9549.127315
-123080.865008,5001,9556.093218
-75.571693,28,9556.155036
-109656.332424,5001,9563.05941
-64.932105,110,9563.268943
-384.74857,66,9563.33954
-30931.469454,3434,9568.180229
-8998.306275,1548,9570.340613
-133068.020586,5001,9577.246625
-12914.355396,1251,9579.013856
-90289.232645,5001,9585.998071
-155.978128,323,9586.503329
-43409.372587,4612,9592.894565
-6994.344112,1131,9594.482647
-82914.737827,4198,9600.276917
-70.204454,25,9600.329337
-2077.958843,547,9601.121687
-73818.651456,5001,9608.11652
-695.345473,398,9608.702506
-85751.848453,5001,9615.616463
-74008.887405,4773,9622.234971
-6587.096418,1265,9624.020539
-2741.285848,616,9624.896341
0.998,1,9624.904528
-86697.220974,5001,9631.892706
-59099.234106,4643,9638.346927
-56166.679283,4321,9644.361686
-26337.961982,3007,9648.612107
-96896.587913,5001,9655.564092
-386.629759,164,9655.805596
-106626.499306,5001,9662.720349
-95985.109218,5001,9669.749261
-31532.637548,3170,9674.196161
-69495.197723,5001,9681.130416
-1789.367103,248,9681.504426
-43727.87473,5001,9688.517919
-66141.52135,4786,9695.153939
-70416.646659,5001,9702.092214
-30.843841,92,9702.261844
-10340.666151,2475,9705.743013
-62661.512659,5001,9712.664186
-103551.749831,5001,9719.622389
-28462.755792,3584,9724.685298
-59934.866333,5001,9731.68357
-63012.153501,5001,9738.617314
-339.447268,76,9738.72782
-2031.035616,464,9739.39169
-10837.645162,1114,9740.938912
-81132.121858,5001,9747.931442
-65639.396905,5001,9754.87398
-33691.874684,4348,9760.92334
-148.849774,146,9761.138525
-3475.676471,596,9761.953989
-72428.211426,5001,9768.997512
-14207.136305,2189,9772.035855
-13698.191057,2997,9776.182506
-34086.277542,4334,9782.20816
-13606.218772,2062,9785.093369
-3875.313153,1319,9786.934941
-929.759049,213,9787.223544
-1301.330675,398,9787.758507
-17761.955387,1408,9789.632929
-81808.238706,5001,9796.284463
-420.331077,115,9796.479556
-29213.89485,3628,9801.316087
-351.387599,131,9801.521559
-72726.992089,5001,9808.231688
-27838.179205,2973,9812.238003
-115956.332818,5001,9818.914046
-24069.524671,2750,9822.569339
-36841.725658,3476,9827.453739
-2373.515989,997,9828.859053
-303.899226,186,9829.13696
-276.365435,181,9829.382024
-630.193139,168,9829.610714
-74.805265,29,9829.685847
-549.539625,132,9829.855393
-93725.83949,5001,9836.760121
-9942.907656,1453,9838.800016
-37743.0483,3418,9843.562441
-951.712514,438,9844.165203
-16950.12496,1942,9846.931904
-5543.637393,1031,9848.369914
-68816.656214,5001,9855.309859
-34497.58976,3748,9860.498938
-14341.096963,913,9861.805819
-51082.999477,5001,9868.805795
-25776.066541,2717,9872.587586
-91.880528,53,9872.691824
-72325.088721,5001,9879.617309
-21186.565803,1649,9881.952054
-11668.398323,2108,9884.926375
-388.090423,60,9885.052084
-2590.846806,272,9885.419969
-60508.55488,5001,9892.330158
-74.174669,175,9892.601584
-421.246107,327,9893.067297
-87.435719,36,9893.107303
-62207.388734,5001,9900.01255
-77311.862285,5001,9907.020926
-47210.313318,5001,9913.939503
-107316.08287,5001,9920.901254
-27.964011,76,9921.051534
-3596.324785,779,9922.120953
-44211.22099,3951,9927.661921
-85565.664757,4905,9934.458832
-2443.816325,244,9934.815458
-327.283495,202,9935.112537
-11773.749306,1141,9936.67144
-482.292766,246,9937.034007
-64554.344144,5001,9943.942089
-43453.953212,5001,9950.997085
-19476.251487,2447,9954.416044
-62729.017565,5001,9961.339066
-77303.379781,5001,9968.392351
-14396.228725,1661,9970.713406
-64017.154958,4701,9977.197531
-108050.528544,5001,9984.159061
-115693.641418,5001,9991.152102
-31667.913115,3360,9995.838156
-7013.711067,717,9996.835492
-163.583815,53,9996.929195
-4429.884308,958,9998.234533
-186.22181,100,9998.391986
0.980163,2,9998.395164
-8480.549898,829,9999.545285
-629.623524,525,10000.275285
-82701.893461,5001,10007.191609
-4125.180069,1349,10009.161006
-3317.654938,534,10009.943261
-14942.188137,2564,10013.484033
-35629.125125,3709,10018.633401
-59528.380714,4197,10024.43002
-77593.60997,5001,10031.410687
-3709.80081,789,10032.565576
-63857.031113,3726,10037.717703
-74427.617231,5001,10044.654672
-40070.774804,3912,10050.159635
-21367.944797,3308,10054.758572
-40021.22908,3912,10060.18862
-76774.904308,5001,10067.220255
-7862.745661,1886,10069.858709
-421.525902,254,10070.222769
-46378.770731,5001,10077.138604
-348.770891,120,10077.350468
-52370.632638,4936,10084.142186
-56339.455298,5001,10091.167936
-121.395577,59,10091.307023
-55854.889141,3941,10096.725133
-12087.080299,2334,10100.016092
-43482.333967,4897,10106.840202
-2053.896546,702,10107.836413
-2176.549653,526,10108.570367
-30792.465065,3070,10112.807532
-10901.706535,2028,10115.643836
-608.980712,98,10115.799411
-62978.599151,5001,10122.71729
-10173.658834,1812,10125.241254
-51091.243925,5001,10132.234968
-6692.173279,1024,10133.679761
-41315.326809,2525,10137.204504
-86007.454295,5001,10144.142458
-2335.347295,382,10144.720269
-765.070525,155,10144.92548
-78747.229752,5001,10151.925928
-37138.401967,4475,10158.153585
-97455.498433,5001,10165.084085
-1525.215157,220,10165.427715
-440.504409,70,10165.532651
-48609.67683,5001,10172.499607
-4259.45959,906,10173.795469
-9645.52939,1005,10175.200411
-76.935902,30,10175.241354
-701.854482,320,10175.686512
-23093.817058,1728,10178.072729
-33113.604079,3445,10182.85177
-53389.918739,5001,10189.792969
-1298.669547,494,10190.599258
-55207.808276,5001,10197.50665
-1389.250555,502,10198.265617
-69.496022,128,10198.45614
-29492.961943,2133,10201.381687
-92832.342718,5001,10208.347226
-60756.826194,5001,10215.357324
-990.042531,280,10215.763609
-68837.406266,4686,10222.216198
-4368.786834,1102,10223.769599
-812.008817,212,10224.079786
-88046.062139,4751,10230.735732
-27211.096404,2607,10234.379453
-751.100153,397,10234.939946
-43547.578711,3496,10239.815707
-88577.769287,5001,10246.807525
-104825.365341,5001,10253.854182
-73488.617473,5001,10260.804928
-573.977779,213,10261.137328
-6820.493664,1219,10262.816981
-24169.002102,2573,10266.40386
-51877.261672,5001,10273.799123
-75779.671853,5001,10281.377946
-281.72148,93,10281.555314
-59939.288041,5001,10289.211439
-841.085917,460,10289.95686
-57948.450594,5001,10297.743121
-58603.961498,5001,10305.752071
-632.296491,124,10305.984121
-14933.737803,2112,10309.330554
-79972.463346,5001,10317.279433
-598.730925,132,10317.52174
-5587.380442,1330,10319.644574
-717.477703,99,10319.773137
-87682.34169,5001,10327.666385
-111510.375983,5001,10335.620866
-3587.902416,1253,10337.646108
-5028.071054,876,10339.058262
-2956.50756,262,10339.472161
-712.941163,133,10339.679451
-581.582824,180,10339.99021
-9910.085099,1199,10341.859862
-92813.922839,5001,10349.774714
-807.462575,414,10350.464167
-77999.968578,5001,10358.365797
-41642.829949,3558,10364.152597
-4383.474066,1032,10365.787168
-700.550681,132,10365.988922
-38.658698,58,10366.100633
-561.095585,420,10366.757315
-1276.718995,206,10367.103455
-116147.984777,5001,10374.954219
-97204.098245,5001,10383.003823
-274.817517,124,10383.236272
-17506.60047,1481,10385.547044
-41676.430865,3729,10391.512953
0.998,1,10391.541335
-28.713958,82,10391.662001
-101987.000543,5001,10399.517164
-104404.31372,5001,10407.411308
-18410.793322,1723,10410.279933
-364.89272,99,10410.465977
-463.878722,400,10411.076494
-879.703822,123,10411.294857
-134805.641577,5001,10419.159778
-111816.58333,5001,10427.106703
-2438.981618,717,10428.304485
-37169.529798,3597,10434.165362
-155.442108,51,10434.299994
-1586.632068,234,10434.690297
-713.638585,138,10434.91793
-289.462473,152,10435.17342
-133227.872383,5001,10443.042639
-32434.24879,2950,10447.74081
-84.919006,31,10447.808936
-2642.520455,721,10448.953169
-11624.705266,2694,10453.182449
-1654.710033,179,10453.471977
-60622.286214,2462,10457.476421
-100294.925296,5001,10465.417029
-45862.59467,2135,10468.849086
-93720.670761,5001,10476.72838
-5480.553963,1171,10478.721267
-27.180969,83,10478.828954
-449.505282,511,10479.629949
-1161.514175,760,10480.855123
-55992.539814,3660,10486.6233
-534.613625,258,10487.060759
-5665.091835,1702,10489.787634
-60044.479319,5001,10497.707189
-11974.995555,1219,10499.757708
-10700.876084,1186,10501.644077
-21592.783,3043,10506.581818
-24467.718457,2171,10510.197265
-43191.860003,4447,10517.182633
-1598.235061,220,10517.5963
-12617.412506,2375,10521.397747
-55.894257,115,10521.613298
-34391.517017,3310,10526.902789
-119107.344493,5001,10534.968382
-4135.098997,381,10535.616791
-876.627684,509,10536.39308
-72244.051405,5001,10544.286563
-505.475194,380,10544.930644
-71567.380171,4115,10551.490757
-131802.928805,5001,10559.571361
-1116.61334,438,10560.309095
-546.396608,471,10561.07241
-134943.94256,5001,10568.923247
-129617.703706,5001,10577.002269
-16455.144115,2552,10581.147181
-27580.835422,2320,10584.864796
-61.740222,183,10585.158653
-76003.516406,5001,10593.075431
-130941.089402,3954,10599.626112
-274.593546,117,10599.868858
-81168.434747,3297,10605.588932
-1407.814082,452,10606.396746
-179383.407761,5001,10615.101666
-40440.753298,2405,10619.307918
-20711.688011,1735,10622.456112
-159263.071934,5001,10631.526761
-40591.223427,1671,10634.617464
-29484.275835,1229,10636.878805
-1164.861274,530,10637.869388
-11134.922551,981,10639.665648
-29085.704906,1037,10641.528086
-47868.46176,1129,10643.574084
-39622.788619,1070,10645.515242
-450.580453,96,10645.709754
-87535.630129,2985,10651.098754
-2111.653297,796,10652.556427
-114006.205691,2988,10658.18394
-47056.031575,1536,10661.125886
-113092.640571,4396,10669.455965
-7220.813798,1017,10671.417139
-37611.324003,1723,10674.68158
-23837.307096,1142,10676.890059
-22.503248,80,10677.090314
-19232.956364,2299,10681.484726
-89623.093765,3130,10687.507018
-399.262048,140,10687.790166
-397.409163,134,10688.045863
-13211.868016,1736,10691.378833
-33042.889167,991,10693.301955
-1135.245905,412,10694.095332
-14989.801824,991,10696.003635
-756.137813,290,10696.564616
-2643.073716,660,10697.806889
-62791.124822,3211,10703.93369
-6501.757744,1118,10706.085477
-2360.897856,467,10706.973672
-413.04026,281,10707.510708
-37608.534547,1263,10709.929779
-148926.247379,5001,10719.524915
-74.877594,34,10719.627355
-124337.146903,5001,10729.12577
-41298.983124,1461,10731.920654
-8299.330622,1023,10733.876365
-25674.240807,1056,10735.922395
-2861.768114,696,10737.235218
-3389.490982,466,10738.140589
-254.139143,311,10738.72101
-77.407338,29,10738.764953
-27229.226706,1340,10741.341433
-36603.449323,1373,10743.973752
-25337.877385,1528,10746.994086
-3826.865644,1392,10749.606232
-9855.729261,1079,10751.706444
-22513.225907,1518,10754.629158
-541.203281,207,10755.004001
-12107.942024,1017,10756.945148
-5691.824766,1085,10759.041182
-2447.288956,605,10760.171324
-38501.245076,2042,10764.06841
-7085.624432,1184,10766.378128
-532.859582,122,10766.62164
-15024.250755,1132,10768.741506
-15172.715487,1337,10771.317
-10362.850045,1253,10773.666408
-4975.60082,958,10775.394479
-529.472776,68,10775.54222
-353.061713,224,10775.909446
-42695.113737,1434,10778.554387
-17652.777159,1192,10780.718754
-9412.749927,924,10782.465738
-17178.910935,1281,10784.795201
-3889.03059,834,10786.336291
-8036.146757,962,10788.076292
-62118.605041,1593,10790.983128
-6958.237919,1041,10792.882342
-22640.11562,1305,10795.271559
-14453.584786,1460,10797.894142
-821.686342,300,10798.488161
-1196.618194,541,10799.460363
-3236.041295,789,10800.881854
-2950.033747,979,10802.682773
-8154.928804,889,10804.299897
-9867.402414,1150,10806.391216
-301.467451,311,10806.945623
-3115.110585,514,10807.889514
-13147.020303,1272,10810.202878
-86.426889,33,10810.25618
-16473.782631,1528,10813.031112
-57599.264912,2173,10817.048311
-70.198199,26,10817.099878
-6108.952919,1201,10819.298801
-825.476248,221,10819.712149
-2141.750123,497,10820.599727
-1119.456328,316,10821.195804
-30932.325859,1227,10823.419196
-21724.225759,1173,10825.553802
-17590.653585,1563,10828.404889
-1079.318369,624,10829.553229
-2629.298441,401,10830.279467
-18892.911466,1313,10832.656494
-455.796765,348,10833.327524
-2946.057825,591,10834.363337
-194.410291,196,10834.752813
-2512.286839,537,10835.734473
-13681.38498,929,10837.413218
-38982.183181,1289,10839.805852
-14111.795008,1421,10842.416358
-4227.559205,709,10843.681547
-352.604085,281,10844.195956
-1547.129912,508,10845.131285
-53.617774,84,10845.311964
-3689.674561,1205,10847.459818
-4859.087256,1088,10849.487425
-948.825399,625,10850.644614
-3531.195394,1102,10852.625812
-113072.245012,1956,10856.247707
-264.326842,170,10856.560188
-185.868056,42,10856.616809
-18037.690285,1159,10858.799786
-14445.228215,1665,10861.823424
-4197.179712,703,10863.151081
-493.625015,264,10863.632097
-4037.869576,692,10864.865276
-30843.24894,1254,10867.146123
-6785.706792,1104,10869.184238
-75.142567,30,10869.241802
-44427.201102,1467,10871.882161
-31114.713246,1804,10875.225783
-65.433336,29,10875.307003
-4514.786787,575,10876.321867
-4395.958966,574,10877.39857
-54020.596367,1698,10880.478761
-2688.875652,267,10880.979299
-824.120667,118,10881.203042
-2064.176479,532,10882.156084
-862.777118,244,10882.618396
-1281.461895,241,10883.061378
-79.087376,29,10883.101453
-1291.691576,417,10883.843238
-281.004215,256,10884.316388
-5885.0053,987,10886.129547
-28964.399673,1109,10888.191609
-1950.338176,389,10888.90315
-5734.393259,1100,10890.871155
-347.43642,401,10891.642229
-13817.200993,1236,10893.961663
-4667.339824,839,10895.530226
-130534.120163,4621,10903.9451
-3719.776196,618,10905.113767
-37.287439,107,10905.317811
-9945.255646,1047,10907.223635
-296.046693,212,10907.584779
-11730.285196,1164,10909.735882
-15429.12031,1037,10911.63988
-1304.70967,253,10912.122756
-5058.933812,1082,10914.085235
0.956472,3,10914.097962
-1134.662072,238,10914.535977
-1236.182432,428,10915.303433
-2058.507841,616,10916.448808
-35078.27896,1318,10918.828044
-115.053651,207,10919.240201
-2639.04828,391,10919.955199
-3558.589317,872,10921.544797
-369.656092,388,10922.263419
-313.233172,172,10922.561657
-2239.681074,681,10923.830238
-17086.199531,1195,10926.002754
-6832.627633,1687,10929.054124
-27902.818865,1355,10931.61066
-6907.795775,999,10933.391621
-8154.328671,1000,10935.233197
-15755.437684,1143,10937.331341
-14728.506292,1211,10939.579528
-668.23006,90,10939.717927
-4414.214118,966,10941.505804
-242.461202,134,10941.75255
-352.627915,127,10941.985289
-3424.630793,598,10943.078859
-209.541544,220,10943.465378
-15413.434592,1168,10945.583968
-11416.478988,1350,10948.076436
-792.520729,313,10948.642428
-179.786391,38,10948.758265
-2732.10758,740,10950.088368
-5400.841512,880,10951.67521
-3284.265316,844,10953.257292
-1553.247451,288,10953.767709
-22223.254597,1053,10955.714804
-4411.705852,845,10957.252936
-1288.881921,536,10958.226216
-2261.7835,460,10959.086333
-2385.25343,516,10960.038608
-227.375539,150,10960.308572
-13900.94163,935,10961.993301
-578.14813,400,10962.758732
-11843.066386,1014,10964.562353
-403.292608,120,10964.788849
-5618.257626,971,10966.588602
-7584.275997,1211,10968.784876
-41981.209405,1308,10971.201768
-11439.224531,1014,10973.133329
-3817.397309,1033,10975.008868
-1882.003408,464,10975.831365
-1090.792165,539,10976.811453
-4370.321335,827,10978.358601
-947.247354,435,10979.13485
-11687.066972,998,10980.980856
-10920.696021,993,10982.816332
-1532.147939,526,10983.789188
-2025.038628,436,10984.561527
-487.974041,521,10985.513915
-1577.381059,760,10986.896104
-405.882633,120,10987.136367
-33049.99484,1065,10989.09323
-4921.05788,912,10990.748984
-3778.988968,680,10991.983821
-51.148196,94,10992.178049
-1079.04464,130,10992.410955
-24939.849035,954,10994.125095
-831.816625,122,10994.358837
-2803.117312,674,10995.625808
-684.24556,98,10995.780539
-11946.566003,949,10997.531554
-101.68564,196,10997.874786
-357.435302,108,10998.08332
-1192.32861,541,10999.063911
-1125.493219,433,10999.875973
-11975.986522,1062,11001.820359
-12994.861492,1558,11004.65213
-737.85204,136,11004.904884
-531.95866,199,11005.287932
-16140.117411,1274,11007.616098
-1621.919946,249,11008.08042
-4350.447767,844,11009.610692
-596.785605,323,11010.230812
-621.817906,217,11010.594769
-3454.583577,510,11011.534534
-8102.357954,1162,11013.689723
-252.120413,160,11013.988354
-295.395264,151,11014.258289
-2882.844262,498,11015.169119
-20206.421158,1064,11017.17966
-64.211689,160,11017.462044
-2606.144465,508,11018.403022
-139.061734,261,11018.875928
-1715.978626,214,11019.292977
