#{"t_start": 1591458561.713956, "env_id": null}
r,l,t
-8344.958889,679,4853.376455
-14484.019037,715,4854.334179
-110.862216,143,4854.530635
-7545.408724,720,4855.529797
-11183.078888,715,4856.47239
-7385.145046,834,4857.594532
-10446.771449,759,4858.624997
-2768.890319,827,4859.730665
-415.63836,137,4859.911579
-9397.336649,731,4860.933829
-1023.435168,104,4861.073489
-3202.132865,323,4861.494412
-4127.101888,741,4862.476973
-10504.653573,726,4863.487108
-1015.765005,524,4864.179036
-370.040758,213,4864.494431
-1143.372033,603,4865.273594
-7635.809302,713,4866.260729
-7427.390743,698,4867.186795
-15210.854782,848,4868.425731
-751.985521,406,4868.960446
-8688.361227,736,4869.951229
-527.588113,300,4870.366678
-286.611675,77,4870.474923
-11938.475069,767,4871.502359
0.980441,2,4871.50922
-2987.69026,425,4872.084419
-12432.767932,809,4873.196178
-3491.390832,1082,4874.622049
-13735.969006,887,4875.857292
-2877.663059,702,4876.779798
-8716.6,761,4877.803568
-5414.849546,1072,4879.257724
-9313.382826,786,4880.300591
-10389.654927,829,4881.410107
-5208.802558,683,4882.372322
-1259.124856,895,4883.583846
-11395.290918,742,4884.545617
-779.647289,256,4884.90195
-13830.908185,784,4885.971484
-14115.688891,830,4887.060169
-8011.277887,837,4888.243058
-18220.349465,814,4889.316272
-11375.21782,981,4890.6434
-867.889286,355,4891.081158
-422.18176,277,4891.483804
-5556.486089,781,4892.512762
-13334.52928,779,4893.552285
-58.080475,22,4893.579312
-3733.839425,909,4894.801304
-6347.427846,875,4896.025734
-5754.705846,757,4897.047415
-12049.051665,1118,4898.630745
-64.383909,31,4898.668016
-782.009647,420,4899.197763
-4655.800087,1077,4900.585382
-10830.671083,809,4901.666294
-18058.641724,1152,4903.161237
-11352.487966,848,4904.245505
-9127.118247,952,4905.50723
-6346.091919,720,4906.434617
-7195.823104,823,4907.513283
-4006.826564,887,4908.679488
-13754.878009,839,4909.739535
-3411.153361,755,4910.731314
-16568.519806,2056,4913.375309
-5799.651581,728,4914.352755
-2340.234403,771,4915.343352
-11016.979036,780,4916.345533
-11294.500569,740,4917.331981
-1101.8568,140,4917.497967
-13425.045511,796,4918.518416
-21118.012517,1114,4920.000753
-5147.231827,752,4920.984114
-7211.850918,926,4922.158113
-10259.045609,1016,4923.499823
-11297.7887,773,4924.584562
-10831.019521,1185,4926.093208
-5691.12724,923,4927.299861
-9049.315111,1039,4928.677069
-9993.368596,1020,4930.0055
-9611.372473,808,4931.035974
-345.612642,196,4931.27028
-8000.025182,910,4932.465676
-21896.348703,1024,4933.782644
-6226.531534,891,4934.902311
-5620.901492,777,4935.946128
-9071.269855,1895,4938.353302
-11638.623357,831,4939.45503
-2587.856573,709,4940.383238
-3370.730862,772,4941.375621
-4284.743522,919,4942.580543
-12155.207548,794,4943.591449
-5014.647027,772,4944.602632
-2864.002377,812,4945.62942
-6437.640271,1415,4947.443828
-1685.929627,177,4947.727029
-10672.295912,884,4948.86013
-2351.759786,908,4950.033459
-1150.035364,274,4950.39159
-7468.672674,822,4951.422669
-9288.865332,1304,4953.194675
-4361.406609,682,4954.078235
-105.052415,110,4954.251605
-11967.393982,884,4955.340287
-14522.153789,1142,4956.83131
-8201.336235,1085,4958.264844
-5969.172603,931,4959.462166
-7052.256738,813,4960.511763
-6569.573686,951,4961.750322
-3257.216556,298,4962.160744
-2482.247765,1064,4963.541895
-2800.330972,322,4963.937758
-6448.114102,1237,4965.549365
-9001.786808,908,4966.72837
-8017.601422,1014,4968.042461
-11724.177494,1160,4969.521273
-14381.484149,856,4970.644627
-449.75852,204,4970.870252
-18964.450093,909,4972.060394
-15160.142982,864,4973.195231
-1125.889414,197,4973.429064
-9428.495583,852,4974.544914
-24500.249657,1085,4975.941317
-6498.378602,944,4977.150994
-23244.80164,1331,4978.846945
-16569.618003,1039,4980.244198
-1079.916129,97,4980.341266
-19300.09312,1043,4981.675046
-89.681466,112,4981.825757
-1949.32193,251,4982.145589
-13575.710896,1270,4983.825791
-17795.14661,906,4985.006779
-404.455131,170,4985.269026
-5265.059494,1162,4986.765823
-899.601493,110,4986.915736
-9357.894232,883,4988.02752
-13910.257475,981,4989.317759
-12100.929428,931,4990.52757
-2582.823426,808,4991.5969
-483.626224,270,4991.958685
-12079.96731,1268,4993.608795
-1307.916793,254,4993.942281
-14196.785069,833,4994.989396
-18743.934507,886,4996.12531
-448.903726,209,4996.439954
-6283.597458,869,4997.563958
-14638.223139,900,4998.736757
-14821.661732,1302,5000.396183
-65.436902,24,5000.426325
-1031.530279,97,5000.548026
-7907.521334,1079,5001.919545
-19470.116401,987,5003.226731
-21591.232964,950,5004.428506
-473.04819,296,5004.854851
-2093.660069,863,5005.955368
-505.372119,273,5006.310978
-2205.630996,294,5006.700799
-17043.028215,949,5007.915954
-11196.953658,981,5009.191604
-17084.147873,2188,5011.982481
-17276.25655,998,5013.378243
-9381.077057,844,5014.439274
-14078.262841,1111,5015.870047
-13733.4452,888,5017.042331
-7262.44753,758,5018.026068
-17267.137707,876,5019.145553
-3066.533056,675,5020.015361
-14499.506098,817,5021.067509
-11789.617915,871,5022.221726
-3774.573246,695,5023.145683
-18463.077121,1011,5024.412727
-6780.37007,839,5025.509573
-17375.001621,908,5026.652129
-17260.684789,939,5027.878038
-14052.08458,1074,5029.280697
-17885.135621,1672,5031.447385
-8649.926887,968,5032.686656
-676.211771,228,5032.993925
-2562.427301,992,5034.280542
-6277.135663,997,5035.661052
-2943.053879,802,5036.680789
-82.153684,29,5036.724491
-24142.488268,4090,5041.976228
-12120.085502,1004,5043.296406
-16260.267278,920,5044.476395
-10642.886148,1107,5045.921249
-13170.207268,955,5047.145949
-11697.075729,2521,5050.395425
-5475.720144,856,5051.517243
-1783.191612,658,5052.379379
-10362.347443,850,5053.470147
-11986.614,902,5054.640723
-1731.802047,578,5055.365314
-11249.027363,829,5056.51545
-5790.093762,1036,5057.868588
-9658.10281,798,5058.885574
-4188.639412,913,5060.039202
-6040.479805,987,5061.345416
-5032.721786,1413,5063.165875
-10035.306452,1572,5065.184607
-19942.073797,977,5066.489619
-13181.983014,1005,5067.78438
-8052.861706,1139,5069.203152
-12100.214755,863,5070.319275
-1071.704468,410,5070.868374
-7360.590181,1125,5072.326989
-10589.992536,947,5073.599947
-11815.690264,816,5074.62888
-8493.893682,864,5075.736293
-8336.13955,790,5076.747938
-3069.361395,895,5077.904387
-6699.630205,750,5078.875607
-6513.108897,800,5079.897459
-16480.97562,861,5081.000817
0.998571,1,5081.007216
-4608.281695,861,5082.098067
-13605.969376,853,5083.21868
-567.332516,142,5083.392954
-4409.11345,1091,5084.819518
-8242.462053,1421,5086.659486
-4753.608571,877,5087.883145
-2716.435,513,5088.539856
-585.91459,448,5089.094933
-612.246258,152,5089.289816
-4589.756975,783,5090.293962
-4477.804465,1042,5091.653138
-354.120583,87,5091.759822
-20540.806221,1025,5093.084198
-13113.617471,919,5094.274589
-6460.969356,815,5095.341862
-373.121625,257,5095.678492
-13784.961907,1112,5097.108063
-101.623072,32,5097.146023
-2866.825045,604,5097.944057
-5928.420996,683,5098.794878
-11438.763514,857,5099.926323
-2481.291905,351,5100.343862
-23449.261196,3407,5104.7498
-17833.083338,1189,5106.269568
-4453.236197,951,5107.550944
-14474.611538,1038,5108.882142
-654.803312,98,5109.012673
-4962.58137,990,5110.259994
-3186.842597,608,5111.04353
-18584.701124,1205,5112.581745
-1490.454151,379,5113.077446
-14374.485957,1790,5115.42838
-5337.867788,1159,5116.940887
-4986.056939,1030,5118.29429
-10324.945926,1250,5119.930319
-15908.332217,1042,5121.306442
-1050.306001,162,5121.561414
-10809.244392,1336,5123.257725
-15551.70838,1780,5125.560272
-2021.324017,374,5126.038056
-1114.451283,225,5126.336652
-14628.669593,1310,5128.016994
-264.836386,170,5128.242959
-6365.440514,1006,5129.54435
-7313.897965,2911,5133.33696
-7476.132582,988,5134.641849
-5081.103555,1149,5136.11546
-22540.374852,1446,5137.975615
-11603.008638,2475,5141.205143
-5391.708444,1006,5142.511992
-11439.292747,1298,5144.172224
-4453.794567,1238,5145.770768
-11841.718312,996,5147.06418
-1976.341685,253,5147.407173
-10243.085218,1385,5149.213363
-5527.404748,1204,5150.857655
-345.959984,119,5151.009645
-4188.357957,633,5151.838827
-13365.700787,3597,5156.441831
-2199.101207,962,5157.677681
-6076.124809,1015,5159.081305
-220.993025,111,5159.220199
-1552.692561,433,5159.77406
-9048.040445,1051,5161.150779
-3621.738449,433,5161.719036
-3303.799105,791,5162.727296
-14564.611366,1129,5164.178162
-1087.802182,231,5164.504183
-5437.65775,1345,5166.226519
-3767.560853,1055,5167.605649
-1813.050599,165,5167.822432
-11175.310733,1043,5169.151947
-7946.047145,2368,5172.204554
-696.180792,87,5172.321414
-22791.894565,1579,5174.359994
-15025.854315,1117,5175.780383
-1886.535069,922,5177.032725
-3646.367241,1212,5178.561907
-4081.07226,1218,5180.131371
-9821.054007,1020,5181.449948
-4608.289822,1082,5182.860712
-9318.240447,1088,5184.318095
-4636.139093,608,5185.125962
-11567.549088,1543,5187.093105
-4695.497674,1185,5188.642928
-22718.517,1345,5190.387412
-2286.120876,496,5191.054575
-2141.70319,793,5192.070321
-20937.763735,4148,5197.373041
-2545.411754,1188,5198.962581
-11093.645388,967,5200.180391
-1244.645235,743,5201.171466
-3371.253024,413,5201.683315
-4310.039365,1277,5203.339293
-2981.071575,1497,5205.335759
-21158.653672,1467,5207.232178
-190.220768,117,5207.387118
-11065.173143,1071,5208.773583
-13263.847736,916,5209.960456
-16193.555508,1010,5211.271388
-9185.874078,879,5212.392732
-8324.819397,1174,5213.908439
-1134.690277,503,5214.587866
-12011.164103,897,5215.763291
-5568.22997,1164,5217.281115
-13656.979786,1315,5219.014702
-12162.577696,1973,5221.674274
-6610.106495,945,5222.901069
-14154.661903,947,5224.127933
-1510.089548,180,5224.386457
-8662.046044,1190,5225.896736
-12606.888129,1077,5227.288705
-8636.316844,1618,5229.371767
-7449.051479,961,5230.630337
-20776.137878,1051,5232.044059
-10054.419266,911,5233.219422
-10817.700287,1240,5234.854758
-7150.249602,942,5236.072641
-7577.298578,982,5237.348495
-564.58589,262,5237.686454
-3002.246328,297,5238.059496
-9167.957591,1336,5239.755858
-6670.895088,1201,5241.33117
-10112.506284,898,5242.539986
-3750.703963,894,5243.685413
-6942.593123,905,5244.861725
-6964.65448,1405,5246.659892
-4811.063824,1184,5248.210316
-4676.602149,948,5249.468907
-4023.564801,837,5250.529834
-20050.052867,975,5251.828651
-4020.97445,1250,5253.407561
-2182.640167,975,5254.733031
-12528.470885,1089,5256.220441
-8654.31258,1097,5257.731497
-2760.513628,1353,5259.556268
-12435.37603,1030,5260.926389
-7312.176452,551,5261.646175
-7799.968995,838,5262.804751
-3700.171303,445,5263.396686
-686.657536,130,5263.572421
-3570.440722,839,5264.705796
-15527.715381,1131,5266.18527
-408.263824,81,5266.315621
-2392.415485,1109,5267.806593
-8576.52964,914,5269.028396
-12459.551314,1324,5270.818494
-12972.095534,1053,5272.251948
-3357.334589,460,5272.865845
-14453.279399,953,5274.148804
-3888.369841,971,5275.406855
-957.304394,622,5276.262306
-235.94556,141,5276.466141
-20736.192848,958,5277.758963
-769.216317,103,5277.864458
-6333.986386,898,5279.069002
-2759.387444,882,5280.273817
-2746.455589,1046,5281.668519
-11891.083667,939,5282.956544
-1494.096559,1022,5284.317187
-4896.206654,977,5285.610634
-11170.516958,868,5286.773253
-1045.254803,350,5287.349734
-10331.331713,930,5288.57703
-270.760035,243,5288.909091
-4011.074079,496,5289.578702
-1243.782479,111,5289.714355
-15659.604802,959,5290.936074
-24831.336837,4061,5296.161513
-13395.447432,1025,5297.498651
-8051.256833,1053,5298.864147
-2264.778992,445,5299.489631
-10590.573753,1170,5301.001268
-11137.427619,1011,5302.321198
-3272.885454,1226,5303.875215
-10965.756625,947,5305.139669
-14672.705628,1047,5306.483811
-10024.402844,862,5307.594251
-10594.702833,941,5308.868978
-23733.386803,1043,5310.201159
-16750.086882,1009,5311.501809
-21237.507525,3345,5315.784496
-11532.084771,953,5317.078931
-12535.863264,888,5318.218842
-38928.100645,3773,5323.067684
-7632.372915,870,5324.206224
-3567.883757,940,5325.403349
-11378.849698,939,5326.595994
-41693.479871,2581,5329.787882
-18537.173614,957,5331.041813
-1921.185226,980,5332.268682
-8764.191552,1425,5334.042237
-2696.3544,1181,5335.494632
-15436.560514,939,5336.707186
-7887.051825,1066,5338.017483
-1680.182356,509,5338.657618
-6066.658569,1578,5340.593011
-6143.489802,965,5341.808642
-1807.063156,303,5342.174662
-2197.900066,816,5343.174796
-5036.592759,660,5344.037063
0.998571,1,5344.042231
-11976.819204,986,5345.222962
-13827.650001,909,5346.358736
-9657.701892,1254,5347.941846
-1620.344454,690,5348.822254
-2304.478409,896,5349.945754
-1969.060332,212,5350.174749
-16579.621167,879,5351.281669
-1322.696083,576,5352.007706
-6592.985894,1214,5353.514377
-842.868121,184,5353.789513
-5900.444563,770,5354.768318
-4894.115141,1021,5356.101541
-4693.365607,536,5356.77376
-6312.911552,1427,5358.558906
-6478.418359,1078,5359.940897
-3840.35121,1013,5361.276536
-10063.642608,975,5362.538612
-12259.604752,916,5363.722385
-4398.033096,960,5364.936838
-4912.458702,991,5366.241984
-13450.870847,920,5367.416267
-7327.365312,1149,5368.895021
-464.496314,312,5369.31079
-10514.343507,1010,5370.606289
-461.047572,428,5371.164304
-7178.06241,1116,5372.589537
-12668.051499,1032,5373.938383
0.998571,1,5373.945521
-309.889221,98,5374.070994
-4399.348667,1275,5375.706393
-944.948399,458,5376.291476
-24308.814861,3034,5380.196794
-21125.771642,1712,5382.455562
-12843.334809,2108,5385.166049
-811.326628,285,5385.528887
-1158.123137,323,5385.941271
-3744.005579,1650,5388.084145
-1078.818704,272,5388.434688
-1126.805791,492,5389.072924
-3387.996521,1341,5390.828486
-270.276024,212,5391.085016
-10822.375511,1173,5392.60089
-6447.696649,1085,5393.987369
-4049.317304,1031,5395.345666
-2066.896596,284,5395.700327
-422.287041,187,5395.963543
-791.702734,272,5396.306611
-15443.647063,1122,5397.737352
-21964.248227,1204,5399.293839
-4446.193496,1204,5400.858292
-3400.898529,1082,5402.228934
-1888.52343,665,5403.09529
-1618.530954,941,5404.392087
-1110.474393,366,5404.834694
-1609.064481,243,5405.148859
-10162.035096,1065,5406.540932
-153.189243,44,5406.588743
-7482.908133,1461,5408.464956
-8976.363231,1178,5410.02475
-10088.353985,1564,5412.016085
-448.849316,141,5412.220905
-9925.825697,1353,5413.925029
-5901.333909,980,5415.239346
-11350.271827,1073,5416.615117
-12825.830968,1159,5418.13927
-11948.550619,1626,5420.240536
-759.506179,97,5420.377936
-35033.5275,1971,5422.977383
-8141.660645,859,5424.151769
-183.040038,61,5424.261856
-1287.493223,195,5424.485916
-7920.435736,1786,5426.931914
-10914.133232,1032,5428.335674
-13953.748165,2050,5431.056439
-4539.463361,1567,5433.134215
-6319.746292,542,5433.885508
-1851.111628,464,5434.489774
-681.497938,247,5434.832148
-4013.169071,891,5436.026743
-7794.260877,1276,5437.734352
-990.909962,495,5438.401358
-4594.753003,1499,5440.411685
-8009.036163,972,5441.691353
-2013.697311,280,5442.060097
-6142.656944,941,5443.348021
-4027.563738,1012,5444.701572
-6973.972441,1651,5446.894999
-13658.53436,1155,5448.457142
-787.42244,286,5448.833223
-1649.573347,436,5449.370978
-2546.154216,797,5450.436056
-10533.039485,1015,5451.715668
-11791.55307,1188,5453.334799
-7534.099856,1321,5455.014404
-6136.453668,1046,5456.351559
-20525.848913,1833,5458.746109
-3732.044722,1061,5460.106235
-16130.891486,939,5461.292972
-2329.010146,336,5461.7505
-12306.191066,1038,5463.076046
-709.291041,121,5463.253323
-3552.653929,468,5463.873783
-6403.860898,940,5465.06297
-10842.70351,975,5466.269037
-2050.449993,370,5466.734218
-8503.758632,1746,5468.906192
-10291.846181,998,5470.165363
-7941.011838,1023,5471.44649
-207.892867,141,5471.610171
-8734.995291,1100,5472.964973
-513.574172,245,5473.28989
-8288.747912,1396,5475.010122
-6679.402143,884,5476.102466
-3997.973009,907,5477.301126
-4604.984743,868,5478.403911
-5461.546636,541,5479.077594
-11656.702889,1000,5480.330412
-4043.763283,299,5480.689519
-7841.716687,883,5481.788138
-3397.415139,865,5482.890447
-7022.80606,901,5484.017228
-8851.295685,1862,5486.327359
-22775.59055,1182,5487.796776
-1803.982156,240,5488.105818
-2023.007978,852,5489.132915
-9929.704349,946,5490.333862
-14514.542338,906,5491.454458
-7887.853809,2633,5494.696163
-241.088842,143,5494.928524
-260.380621,213,5495.165827
-2936.478674,941,5496.357721
-1569.135324,738,5497.254302
-1892.335594,629,5498.056319
-810.669803,508,5498.708522
-5310.518528,968,5499.93297
-302.416408,155,5500.115354
-458.54653,183,5500.345713
-207.988799,117,5500.491834
-350.394731,89,5500.614821
-11782.047919,2337,5503.55429
-13539.94156,794,5504.593249
-960.172867,285,5504.939108
-4054.761094,898,5506.072901
-1485.786094,253,5506.405595
-9506.042572,828,5507.446675
-399.449148,257,5507.802279
-10891.994176,875,5508.91768
-5118.428334,949,5510.17199
-4214.370849,872,5511.303692
-12069.123181,766,5512.290145
-2180.153661,725,5513.259583
-7162.115431,870,5514.40336
-5889.751714,1355,5516.126076
-1017.834837,315,5516.558655
-6034.864966,778,5517.565054
-1459.854979,506,5518.245079
-15694.831623,899,5519.396668
-1726.906448,434,5519.946069
-13370.237162,801,5520.994459
-444.922468,91,5521.097253
-2679.590945,271,5521.438386
-97.388393,34,5521.522089
-4063.80982,704,5522.394183
-8430.985401,822,5523.497902
-9877.002588,993,5524.755464
-10567.219377,1211,5526.340426
-9343.387271,1218,5527.879897
-3984.185647,878,5529.032308
-8519.200906,822,5530.100916
-193.353241,54,5530.155445
-12740.750338,800,5531.194855
-8226.119762,1202,5532.775091
-15608.364069,916,5533.934904
-6703.419123,789,5534.961397
-8827.32446,816,5536.022169
-70.786872,26,5536.051909
-4881.649414,876,5537.179999
-11638.280918,937,5538.486629
-9188.232812,768,5539.492304
-8374.799108,845,5540.558306
-11451.154968,1909,5543.026506
-16884.696392,1000,5544.356029
-2716.45133,349,5544.801916
-6583.445408,923,5545.987205
-547.438039,337,5546.454874
-7001.488511,1129,5547.869438
-941.370248,503,5548.522119
-1915.095951,210,5548.804459
-16510.312555,893,5549.945157
-1485.761452,882,5551.104408
-260.078643,178,5551.310935
-7504.323243,617,5552.130328
-5503.441204,971,5553.387355
-714.017757,288,5553.747589
-8032.021491,1288,5555.404474
-674.923996,176,5555.644489
-26073.93326,3564,5560.228022
-13506.557164,1266,5561.951314
-387.808462,188,5562.24381
-1195.259267,760,5563.189365
-2992.347042,472,5563.813457
-6699.427112,825,5564.886468
-6912.031434,920,5566.088625
-7279.541217,865,5567.229768
-17587.183718,1324,5568.915729
-7575.796363,890,5570.053684
-16309.990659,1145,5571.54343
-1002.800486,284,5571.902343
-1939.777562,971,5573.181378
-5768.996565,872,5574.284936
-4943.569888,849,5575.42504
-10960.840256,863,5576.541551
-5537.8768,818,5577.576502
-14547.986156,860,5578.713212
-1887.723383,646,5579.563018
-8902.29043,872,5580.686702
-6996.523242,1016,5581.985076
-10548.968885,986,5583.237141
-10849.016525,872,5584.366613
-1290.745834,301,5584.78792
-835.514986,289,5585.151092
-3673.949725,855,5586.236301
-6856.569422,1536,5588.209121
-14531.319497,1256,5589.902044
-7277.539855,1283,5591.541452
-7616.605274,2164,5594.30823
-9111.016817,989,5595.631216
-2783.338194,649,5596.487717
-7636.998801,909,5597.641113
-2489.358149,775,5598.661903
-13529.386935,885,5599.796139
-726.179982,218,5600.118811
-11581.367809,1374,5601.901055
-980.203917,696,5602.775369
-2490.875091,1636,5604.892454
-27399.381138,2427,5608.012786
-13587.006773,805,5609.051532
-5177.688345,979,5610.325454
-986.866112,147,5610.496767
-7036.269448,875,5611.64049
-4644.97913,1330,5613.333237
-11582.836919,1003,5614.702071
-429.061985,125,5614.853731
-6808.003904,895,5616.017304
-9423.741065,989,5617.307066
-6914.282104,1053,5618.655355
-8700.559129,1164,5620.163901
-624.86105,258,5620.502997
-21169.31533,2217,5623.327271
-5994.529377,1019,5624.652051
-12695.503054,1024,5625.967445
-10708.902022,902,5627.133733
-1707.136871,887,5628.275736
-7957.397228,1359,5630.045409
-1727.302709,239,5630.363805
-182.380967,162,5630.546505
-3283.411429,755,5631.52256
-11448.871054,892,5632.688007
-18960.637989,1603,5634.724043
-20447.288364,1425,5636.597155
-707.398302,722,5637.617408
-1574.459883,329,5638.051922
-13241.064911,1016,5639.352912
-3115.882078,444,5639.933204
-15097.76525,901,5641.076833
-5197.544283,1199,5642.649291
-2326.665665,590,5643.417959
-11720.26527,1008,5644.711257
-6948.42729,438,5645.266246
-1662.563095,522,5645.926459
-5748.60094,836,5647.02754
-4409.046948,922,5648.191583
-9274.021046,1415,5650.022669
-2767.924296,696,5650.958834
-9475.530461,991,5652.22046
-3143.741036,566,5652.959301
-7186.72622,1224,5654.520882
-155.536361,151,5654.76085
-2037.078635,806,5655.784843
-11366.886276,1048,5657.145344
-5262.80937,813,5658.204703
-2169.991442,250,5658.550113
-6950.324498,598,5659.343216
-355.549693,455,5659.952019
-9907.506818,969,5661.157268
-768.933782,494,5661.82215
-7672.063952,1363,5663.582994
-4115.037324,695,5664.488561
-13722.203818,3032,5668.459409
-3904.093117,1735,5670.68675
-1022.253738,422,5671.276505
-499.118707,115,5671.416129
-1478.46801,437,5671.968665
-516.159756,424,5672.505492
-7893.696401,903,5673.669456
-6065.693077,872,5674.784693
-1370.893782,267,5675.162653
-9106.43289,993,5676.443616
-1464.743115,515,5677.107336
-6279.375688,858,5678.211546
-8260.032467,890,5679.38568
-1351.678185,366,5679.823062
-7393.829392,2695,5683.325927
-15821.958796,887,5684.451175
-392.890943,223,5684.754773
-9653.250047,762,5685.724758
-1061.625243,229,5686.053913
-7270.362521,1042,5687.385142
-930.346379,268,5687.726585
-11790.599007,1020,5689.043336
-4110.294525,1388,5690.822952
-364.060091,120,5691.002928
-72.057461,109,5691.135527
-1866.42246,498,5691.777564
-4449.650206,838,5692.889979
-5931.35331,1318,5694.634978
-2395.280662,723,5695.554659
-8200.378471,817,5696.617019
-4711.395963,795,5697.63446
-2460.345579,842,5698.702839
-937.431674,413,5699.260904
-5285.875131,694,5700.15191
-8078.328887,2298,5703.102287
-499.240545,489,5703.750164
-6390.54723,961,5704.974872
-613.84115,193,5705.249337
-4037.586651,569,5705.966004
-4340.822611,942,5707.199536
-1075.390913,241,5707.487257
-9668.7037,841,5708.583535
-3148.839863,726,5709.534266
-2006.465127,209,5709.787172
-2434.09804,237,5710.100541
-7621.898351,976,5711.363697
-6083.617817,1109,5712.772379
-6826.333715,893,5713.931125
-13305.242006,1002,5715.248075
-4408.624087,915,5716.422776
-1606.908563,763,5717.406609
-1575.435462,563,5718.158958
-1720.022863,463,5718.725986
-7311.896886,1010,5720.032191
-1409.15718,121,5720.208492
-1133.697851,456,5720.805825
-9773.445034,1086,5722.172294
-1076.090672,401,5722.687807
-2191.514653,584,5723.465574
-1176.63649,537,5724.225151
-6474.662751,792,5725.232487
-2681.804319,274,5725.639088
-287.471412,305,5726.01235
-955.701848,575,5726.74669
-12255.484161,1045,5728.130515
-2124.060065,899,5729.293171
-9101.974711,1482,5731.178811
-14291.067924,890,5732.359774
-2702.666178,297,5732.74103
-4228.975998,1050,5734.142087
-5346.940741,803,5735.168678
-3013.330914,756,5736.153182
-12332.061466,734,5737.103608
-1501.532637,521,5737.782005
-1397.371296,354,5738.208286
-839.795229,268,5738.562712
-957.069679,152,5738.797127
-5406.95633,1233,5740.374651
-9406.097799,775,5741.383537
-11806.283348,784,5742.400994
-5312.616454,698,5743.322402
-645.286536,176,5743.534871
-10039.447271,855,5744.648779
-2492.983941,822,5745.690307
-2676.944064,722,5746.653237
-79.626156,51,5746.7245
-3760.676801,1180,5748.243882
-8521.822627,1100,5749.65004
-11036.548381,809,5750.761193
-1948.652722,221,5751.010457
-5926.893064,891,5752.158664
-7755.116823,736,5753.13159
-2806.177434,660,5753.993223
-7816.534883,841,5755.096068
-10806.509171,2712,5758.675887
-2511.581161,938,5759.875839
-13430.805837,795,5760.929695
-2548.945561,631,5761.744272
-7400.573062,768,5762.730313
-3760.451961,1266,5764.383216
-2224.316349,358,5764.869905
-7262.487355,1312,5766.544362
-2606.008299,401,5767.072125
-6035.955099,696,5767.990789
-2311.214336,376,5768.474985
-6880.179095,756,5769.442055
-8111.646784,1127,5770.912209
-11060.837474,860,5771.988711
-5200.390673,823,5773.057679
-6774.764735,815,5774.124495
-2347.463212,815,5775.17027
-6272.087801,831,5776.255703
-1222.78239,273,5776.629687
-5873.154016,986,5777.908319
-1869.633042,328,5778.309117
-820.059289,505,5778.967805
-2924.752287,248,5779.286208
-5847.651387,986,5780.570798
-2118.680947,492,5781.212877
-1886.582243,396,5781.70916
-10982.54422,1482,5783.664608
-1489.646963,454,5784.282087
-9252.774924,882,5785.41487
-3939.150192,416,5785.955119
-9690.866703,1367,5787.702264
-2218.737015,394,5788.237949
-9824.698136,739,5789.198414
-2677.525957,863,5790.29055
-4210.306117,1012,5791.5884
-1529.021863,636,5792.424739
-165.326624,44,5792.524993
-1414.602193,548,5793.219963
-4845.458815,688,5794.083952
-4785.592559,1012,5795.383569
-3556.436477,960,5796.63422
-5111.608122,876,5797.776526
-3325.003095,300,5798.170701
-897.450394,268,5798.50705
-8184.244017,748,5799.476368
-3931.496612,923,5800.640235
-4379.625963,912,5801.816781
-2348.628648,465,5802.445791
-1476.787871,281,5802.798617
-1189.191704,213,5803.092412
-1889.281696,344,5803.519546
-10863.29029,1226,5805.106037
-4762.638101,1099,5806.514229
-52.209162,54,5806.612196
-8226.295146,764,5807.598373
-3037.155608,461,5808.171213
-1000.183293,229,5808.473155
-7672.519903,986,5809.771112
-9993.854174,898,5810.921275
-2559.811521,794,5811.943225
-3516.262214,498,5812.60241
-8329.686506,1114,5814.057308
-4984.742283,942,5815.274912
-575.563903,236,5815.586446
-8141.855911,879,5816.807562
-7503.409886,817,5817.900747
-2521.335494,943,5819.170846
-9323.232509,1152,5820.644111
-14696.289684,1419,5822.46498
-3150.56276,406,5822.976838
-2061.572241,901,5824.137723
-4095.344466,675,5825.002561
-14698.330107,2776,5828.575749
-163.295385,165,5828.799324
-8426.432675,936,5830.000044
-6517.873979,1137,5831.469619
-3121.073623,915,5832.667484
-382.294264,75,5832.777909
-4655.979951,721,5833.71806
-7801.001809,815,5834.761589
-5332.346701,715,5835.715988
-9010.630438,828,5836.770094
-5635.619813,791,5837.789345
-3384.612116,916,5838.960949
-691.107686,521,5839.679149
-5687.597595,982,5840.923863
-524.39518,99,5841.067431
-10379.24657,786,5842.067453
-3775.09952,866,5843.22919
-1065.929607,562,5843.942552
-5163.269685,962,5845.206495
-5040.559435,949,5846.479712
-2051.323367,717,5847.442861
-1812.803379,221,5847.74794
-3365.897811,1559,5849.743302
-8267.36914,2240,5852.582711
-3159.795946,677,5853.472558
-11567.700609,864,5854.593459
-4897.541522,706,5855.55577
-612.177509,136,5855.718915
-2752.913202,1010,5857.017438
-4128.855643,777,5858.02439
-6728.522478,997,5859.316378
0.998571,1,5859.32342
-1760.057031,580,5860.040296
-1196.994006,547,5860.758767
-3587.054677,1219,5862.342063
-15701.313277,4008,5867.500808
-4912.590161,614,5868.329872
-378.069438,248,5868.648647
-1820.189596,543,5869.331774
-2644.575544,439,5869.92573
-3250.113819,850,5870.99002
-856.965578,155,5871.194987
-1750.400512,382,5871.681485
-2649.400614,963,5872.977378
-5981.808947,879,5874.241837
-1255.343613,117,5874.389553
-12013.027616,896,5875.562547
-6172.008115,1036,5876.887626
-9028.634638,885,5878.079118
-6677.163023,956,5879.291609
