#{"t_start": 1591282375.853861, "env_id": null}
r,l,t
-10648.632364,1001,8994.794079
-3590.859299,430,8995.310076
-617.656091,269,8995.681838
-334.934192,188,8995.9434
-11569.62743,1001,8997.215112
-3557.015336,803,8998.224585
-12951.35269,1001,8999.504624
-85.108539,33,8999.540388
-1176.739242,440,9000.072386
-7770.591264,1001,9001.338418
-817.304213,91,9001.488399
-9337.634964,1001,9002.758339
-2014.949182,351,9003.201671
-6013.605571,1001,9004.472258
-10439.940776,1001,9005.777561
-11087.868383,1001,9007.049788
-22305.227211,1001,9008.391365
-82.100258,28,9008.427211
-943.906273,215,9008.735909
-12260.56756,1001,9009.966962
-17573.801535,1001,9011.243931
-16295.075676,1001,9012.542877
-12632.848229,1001,9013.82193
-384.711074,171,9014.020495
-475.454018,198,9014.280638
-15632.421031,1001,9015.570783
-10437.682513,1001,9016.819847
-7638.61429,1001,9018.092769
-317.466166,211,9018.393705
0.99,1,9018.396337
-6001.509086,1001,9019.662149
-14137.152451,1001,9020.947798
-3100.620778,377,9021.414824
-5315.351826,773,9022.390887
-14387.673152,1001,9023.657873
-7498.388823,693,9024.574637
-9384.500372,1001,9025.844209
-13931.290274,1001,9027.092448
-20797.270565,1001,9028.371656
-13386.477928,1001,9029.647387
-13461.933221,1001,9030.952408
-10341.030132,1001,9032.231478
-248.726611,202,9032.493506
-9343.098249,1001,9033.773937
-17033.442726,1001,9035.058452
-4110.968307,712,9036.007675
-766.77439,108,9036.138374
-7873.991392,1001,9037.413564
-167.383412,120,9037.598186
-859.955601,98,9037.744947
-15107.549517,1001,9039.005396
-494.150753,104,9039.105795
-1472.911934,208,9039.382233
-2788.366812,535,9040.048717
-12748.050043,1001,9041.322424
-839.77989,338,9041.764714
-90.05391,32,9041.796186
-1325.25473,333,9042.24088
-1903.534533,412,9042.742014
-9328.047252,1001,9044.010104
-1551.75265,184,9044.242183
-802.912326,302,9044.607654
-2637.618333,343,9045.036478
-3594.31601,697,9045.940278
-7292.981205,1001,9047.173484
-13952.819919,1001,9048.426246
-12906.60008,1001,9049.686927
-27622.676779,1001,9050.937271
-6974.794662,994,9052.171109
-11699.991969,1001,9053.38252
-12098.190212,1001,9054.624245
-2884.645184,677,9055.491766
-12000.269056,1001,9056.682914
-14062.300333,1001,9057.883657
-224.173082,77,9057.982551
-1043.579552,193,9058.206277
-24853.941717,1001,9059.405645
-11956.188851,1001,9060.633397
-11776.414987,1001,9061.854612
-14361.429209,1001,9063.074653
-5201.732018,694,9063.924976
-1519.672297,208,9064.197243
-7921.094133,1001,9065.370875
-13368.244424,1001,9066.587328
-10592.5298,1001,9067.878607
-8279.735375,1001,9069.089263
-12556.05184,1001,9070.317779
-13492.987745,1001,9071.546868
-4238.455328,783,9072.491384
-7832.789014,1001,9073.665727
-19663.250141,1001,9074.885288
-13192.214561,1001,9076.096117
-13323.157992,1001,9077.320654
-8958.960472,1001,9078.538813
-2042.663704,552,9079.194989
-10475.272304,1001,9080.413587
-9485.44284,1001,9081.624365
-11551.020785,1001,9082.841302
-670.946734,123,9082.969793
-7636.893233,1001,9084.168792
-10355.129962,1001,9085.408748
-19104.904849,1001,9086.620173
-11131.787485,1001,9087.830712
-25236.770335,1001,9089.034309
-20000.889366,1001,9090.211817
-9709.2945,1001,9091.45541
-98.089009,123,9091.607584
-8824.338274,1001,9092.815279
-763.72481,100,9092.965777
-252.671838,129,9093.129227
-9920.876643,1001,9094.401266
-96.586261,29,9094.43234
-11719.157843,1001,9095.647671
-9193.278331,1001,9096.83485
-16966.941164,1001,9098.045891
-117.5817,134,9098.203286
-6987.286553,1001,9099.40007
-11998.660215,1001,9100.645229
-1249.492904,432,9101.144251
-11682.759934,1001,9102.345785
-14643.792159,1001,9103.590381
-12785.689561,1001,9104.81578
-16595.749895,1001,9106.029614
-13092.000193,1001,9107.216357
-10295.800895,1001,9108.432023
-2166.647065,619,9109.206144
-7357.672757,550,9109.862614
-115.139628,138,9110.070304
-6757.433461,1001,9111.240408
-1856.346889,538,9111.922561
-148.477954,140,9112.10327
-11874.834193,1001,9113.267663
-7456.622926,1001,9114.514264
-2362.528921,489,9115.132692
-23082.385382,1001,9116.349054
-8394.338865,816,9117.3371
-15877.239629,1001,9118.558104
-9713.356879,1001,9119.882446
-16946.02807,1001,9121.11017
-13501.565728,1001,9122.341183
-722.597396,99,9122.433872
-15392.79472,1001,9123.659669
-10629.896779,1001,9124.88609
-23667.622286,1001,9126.106705
-19921.836913,1001,9127.337317
-10704.956623,1001,9128.523084
-7822.486316,1001,9129.7402
-19648.41482,1001,9130.960986
-578.533078,136,9131.111129
-14421.898805,1001,9132.327633
-1292.785908,199,9132.589899
-13270.759355,1001,9133.771373
-7490.060293,1001,9134.996393
-10166.711869,1001,9136.234202
-20634.204989,1001,9137.454609
-1865.849922,444,9138.000278
-498.960086,213,9138.273386
-13651.972401,1001,9139.489827
-262.862344,196,9139.698867
-820.08335,136,9139.868213
-12817.413569,1001,9141.076871
-16343.485884,1001,9142.321137
-13307.479771,1001,9143.543501
-1121.151383,413,9144.063522
-15765.539703,1001,9145.292367
-833.771028,197,9145.511893
-16407.085166,1001,9146.778456
-581.867913,283,9147.122508
-10962.756614,1001,9148.338863
-795.579584,181,9148.58485
-353.286682,190,9148.777802
-16269.658149,1001,9149.993367
-9073.564248,1001,9151.207052
-369.493721,160,9151.415764
-412.017244,220,9151.6906
-1473.264406,326,9152.056123
-8350.842412,1001,9153.25889
-13899.596909,1001,9154.463106
-12209.615855,1001,9155.675527
-8227.835633,1001,9156.88749
-73.933392,103,9156.994851
-606.227288,246,9157.288547
-17588.532872,1001,9158.500635
-69.264801,27,9158.540134
-12043.750703,1001,9159.763441
-556.003241,195,9160.031716
-730.038901,128,9160.170903
-11386.003995,1001,9161.378006
-1762.710878,521,9162.001152
-606.065916,313,9162.368637
-11677.538533,1001,9163.574974
-9710.621762,1001,9164.786682
-8469.227168,1001,9165.988486
-16051.576391,1001,9167.210921
-12128.412886,1001,9168.425098
-910.519354,388,9168.917571
-13621.974302,1001,9170.123455
-7059.484819,1001,9171.330493
-7148.042908,1001,9172.546114
-184.872813,175,9172.759751
-15762.326245,1001,9173.95425
-18598.81297,1001,9175.160463
-8732.387398,1001,9176.340437
-17761.774276,1001,9177.60701
-12314.055436,1001,9178.851043
-341.499304,62,9178.937155
-3317.797724,757,9179.830704
-778.422735,171,9180.065916
-10016.150595,1001,9181.272137
-9396.847188,1001,9182.443578
-6303.121616,1001,9183.658404
-4742.839474,820,9184.693136
-11295.455557,1001,9185.921742
-14797.791747,1001,9187.118025
-9854.531175,1001,9188.341998
-1152.993969,214,9188.619295
-18229.678585,1001,9189.83522
-366.617006,106,9189.93434
-70.752593,80,9190.03362
-27519.744863,1001,9191.265428
-1473.649558,443,9191.818479
-11202.834806,1001,9193.056857
-30476.537901,1001,9194.300246
-16043.866066,1001,9195.557312
-6780.888188,1001,9196.780807
-12043.873215,1001,9197.966396
-3990.38816,580,9198.687756
-3677.871574,655,9199.464131
-8982.237306,1001,9200.674977
-11335.93568,1001,9201.889399
-15388.716332,1001,9203.141882
-10007.280675,1001,9204.347104
-18538.312392,1001,9205.563883
-9525.531076,939,9206.77905
-13509.931273,1001,9207.965111
-16112.855038,1001,9209.181474
-8919.46205,1001,9210.396814
-443.391437,156,9210.567949
-16353.915572,1001,9211.763506
-21033.162087,1001,9213.010803
-7590.928755,1001,9214.234987
-7696.54808,1001,9215.458487
-220.279104,108,9215.561029
-9059.254863,1001,9216.788026
-1892.086616,360,9217.222175
-332.052534,51,9217.28779
-1276.215568,372,9217.731457
-688.175635,177,9217.970958
-721.32182,190,9218.162858
-10573.380262,1001,9219.375632
-14388.664512,1001,9220.620193
-13970.432166,1001,9221.844785
-12732.550472,1001,9223.028375
-2482.313015,281,9223.421232
-16427.192347,1001,9224.617085
-10912.010355,1001,9225.840353
-693.592994,172,9226.082878
-704.836183,107,9226.177127
-631.706847,164,9226.406804
-2977.314761,359,9226.842672
-33694.616715,1001,9228.03176
-9969.342735,1001,9229.25274
-8979.929521,1001,9230.462928
-159.439184,118,9230.606122
-13493.457735,1001,9231.820263
-7931.424396,1001,9233.112629
-3938.049513,427,9233.598499
-965.89416,309,9233.958125
-750.16836,91,9234.101579
-504.600496,120,9234.232052
-13158.075946,1001,9235.439094
-6920.909264,1001,9236.661935
-1254.605878,163,9236.870702
-2627.890746,617,9237.603675
-10309.507788,1001,9238.812605
-13822.622994,1001,9240.002819
-14413.107946,1001,9241.24046
-235.23033,74,9241.336091
-6233.292802,1001,9242.552581
-93.830167,29,9242.582935
-122.445397,134,9242.757428
-10850.70688,1001,9243.965817
-1423.523492,170,9244.144505
-74.05974,41,9244.189192
-2570.722942,555,9244.884669
-224.237079,59,9244.939712
-11446.637106,1001,9246.157111
-874.745061,278,9246.497095
-11432.414048,1001,9247.703271
-123.152289,131,9247.848306
-14153.110808,1001,9249.051212
-6787.766272,1001,9250.272342
-16059.541766,1001,9251.482037
-11575.418438,1001,9252.683735
-14045.011722,1001,9253.930276
-23857.800783,1001,9255.151541
-587.080328,265,9255.470954
-15909.37225,1001,9256.680041
-12064.70681,1001,9257.889889
-418.058107,161,9258.065154
-12581.723241,1001,9259.332194
-13649.549656,1001,9260.525183
-14026.188855,1001,9261.745476
-11074.029488,1001,9262.960742
-19210.303574,1001,9264.196263
-152.315537,44,9264.240577
-3354.471245,715,9265.1346
-9386.16,1001,9266.344383
-27138.000815,1001,9267.573207
-650.369077,109,9267.682482
-338.313923,245,9267.976634
-8033.615928,1001,9269.194284
-12007.652508,1001,9270.455206
-11782.501465,1001,9271.679957
-369.282152,51,9271.741857
-20704.020173,1001,9272.953861
-17004.464966,1001,9274.179077
-11738.228471,1001,9275.408631
-9001.017973,1001,9276.595612
-9528.30081,1001,9277.841534
-314.341811,50,9277.91802
-7890.613142,1001,9279.107689
-19959.774714,1001,9280.329592
-2820.495452,435,9280.881944
-1164.917907,227,9281.123104
-10984.271346,1001,9282.323737
-1384.030532,463,9282.927161
-6753.472202,1001,9284.13694
-3301.86295,462,9284.740859
-338.968528,77,9284.836596
-9092.7765,1001,9286.081752
-16839.546759,1001,9287.296374
-7454.216303,1001,9288.467066
-605.228367,104,9288.614682
-11102.020869,1001,9289.816622
-8992.797555,1001,9291.037481
-9542.435463,897,9292.150471
-117.398629,133,9292.304154
-15024.980422,1001,9293.569877
-8289.177529,1001,9294.838019
-8813.430634,1001,9296.084124
-10826.896026,1001,9297.345741
-15877.769036,1001,9298.611285
-13699.727685,1001,9299.884264
-311.305648,160,9300.107053
-9610.519623,1001,9301.376639
-8730.04047,1001,9302.653052
-799.324529,218,9302.916886
-11140.584946,1001,9304.179324
-255.780456,149,9304.363029
-11556.232657,1001,9305.606203
-803.412895,126,9305.787627
-9560.412651,1001,9307.042338
-354.889055,162,9307.252045
-7920.735986,1001,9308.506548
-10900.601133,1001,9309.817789
-3158.139322,631,9310.611395
-18480.483304,1001,9311.976048
-8426.776484,1001,9313.204197
-9339.912105,1001,9314.472253
-18363.529166,1001,9315.791546
-391.927113,145,9315.97113
-10561.943928,1001,9317.294773
-19084.136382,1001,9318.596483
-768.665911,88,9318.712972
-949.601986,320,9319.098348
-270.482341,171,9319.327027
-139.213141,146,9319.553079
-11173.90695,1001,9320.800003
-10660.577354,1001,9322.110434
-8014.319857,1001,9323.410295
-1809.805501,319,9323.800105
-8536.650408,1001,9325.090983
-23558.276923,1001,9326.395782
-227.192886,113,9326.536264
-11041.531684,1001,9327.827768
-22159.666408,1001,9329.098981
-8869.225104,1001,9330.326166
-15198.397493,1001,9331.585764
-197.431382,47,9331.685449
-6418.473249,634,9332.493782
-9886.525823,1001,9333.697147
-2771.707581,371,9334.141067
-26851.539391,1001,9335.344988
-1564.105983,486,9335.991545
-1166.594207,355,9336.411968
-5738.406095,1001,9337.625734
-9386.394662,1001,9338.827076
-1900.161478,532,9339.497109
-652.108982,136,9339.669163
-789.237289,332,9340.04186
-183.53981,47,9340.111646
-5175.77555,640,9340.90576
-82.270514,29,9340.935077
-12627.746713,1001,9342.149623
-16669.960377,1001,9343.344609
-870.365719,303,9343.777543
-7446.364883,1001,9344.988108
-2764.699306,400,9345.475209
-1773.880135,239,9345.779589
-613.78092,156,9345.943838
-928.797023,217,9346.21724
-10588.634009,1001,9347.405416
-10706.236904,1001,9348.637392
-12014.884223,1001,9349.867309
-11316.538677,1001,9351.100897
-2950.884015,414,9351.612081
-1040.179373,227,9351.91173
-9427.288549,1001,9353.137248
-9182.4308,1001,9354.318478
-80.496852,28,9354.395937
-200.457074,54,9354.443685
-472.448365,91,9354.554293
-15044.01553,1001,9355.767881
-6957.359074,758,9356.694873
-11259.450191,1001,9357.882376
-13618.135378,1001,9359.118897
-20228.642517,1001,9360.368223
-12555.31936,1001,9361.596796
-10326.290344,1001,9362.828946
-8798.544798,1001,9364.013015
-2809.451461,352,9364.444482
-318.221583,220,9364.721467
-726.496705,109,9364.84298
-15316.439049,1001,9366.050912
-3700.476227,722,9366.91237
-180.426061,169,9367.150338
-8833.690893,1001,9368.364017
-1096.830898,303,9368.782293
-473.648989,211,9369.023533
-9705.639597,1001,9370.232488
-7183.721401,1001,9371.474084
-1501.279117,213,9371.750977
-8225.165234,1001,9372.963352
-12327.15611,1001,9374.130671
-398.718509,139,9374.31087
-2366.213424,492,9374.928395
-1144.396411,277,9375.254918
-180.896155,155,9375.466923
-435.403369,75,9375.537254
-2041.576683,395,9376.033793
-714.862083,113,9376.166407
-9935.959778,1001,9377.369059
-8314.893806,1001,9378.604766
-380.750906,52,9378.655375
-1247.044775,413,9379.134748
-697.528511,262,9379.488049
-6460.939027,1001,9380.657734
-8080.413023,1001,9381.896285
-12579.366572,1001,9383.105763
-12157.655523,1001,9384.31237
-5157.481199,683,9385.140609
-16750.703888,1001,9386.355359
-23769.669563,1001,9387.569409
-9562.55118,1001,9388.766145
-1783.929834,184,9388.964565
-114.623316,131,9389.137216
-10743.302775,1001,9390.342446
-3445.50845,715,9391.207648
-1088.710903,273,9391.55653
-11855.416115,1001,9392.740629
-14681.565002,1001,9393.953085
-376.750428,185,9394.214073
-117.208532,133,9394.356731
-1099.581499,199,9394.581396
-7163.11982,1001,9395.804063
-12289.943996,1001,9397.044535
-26247.005385,1001,9398.347689
-2599.878648,335,9398.73017
-1455.964982,481,9399.324391
-11965.479736,1001,9400.554401
-695.192016,259,9400.872949
-14608.327009,1001,9402.094439
-4140.064342,564,9402.763843
-7535.740106,1001,9403.992649
-11173.270344,1001,9405.223441
-759.746132,133,9405.373039
-11401.640218,1001,9406.593274
-11052.469959,1001,9407.809336
-9943.025631,1001,9409.005094
-11710.436961,1001,9410.237351
-495.592146,143,9410.422828
-12423.416241,1001,9411.659066
-7149.244016,1001,9412.917015
-2496.294061,555,9413.577299
-6072.577534,1001,9414.791875
-871.126626,368,9415.247777
-13779.878873,1001,9416.484067
-11242.212426,1001,9417.716467
-691.721595,308,9418.069632
-1629.65604,484,9418.66758
-15014.728919,1001,9419.887205
-1640.016731,329,9420.265024
-811.094127,299,9420.607203
-2689.775988,512,9421.23402
-28034.301908,1001,9422.430791
-9299.767173,1001,9423.665313
-9415.252549,1001,9424.912386
-881.680092,241,9425.205261
-10285.70014,1001,9426.463618
-1452.264979,419,9426.972608
-785.535269,217,9427.258923
-8387.937485,1001,9428.428133
-11112.063212,1001,9429.661956
-1055.352679,284,9429.992533
-126.940015,135,9430.183606
-13759.852975,1001,9431.344203
-2152.294953,484,9431.967108
-11230.743916,1001,9433.179341
-15096.72072,1001,9434.395161
-12653.474427,1001,9435.616817
-12659.525718,1001,9436.784932
-0.901451,15,9436.849544
-1320.160954,414,9437.363866
-3968.06614,718,9438.208162
-12495.565116,1001,9439.412828
-575.487578,184,9439.664155
-491.97907,291,9440.017921
-10872.282439,1001,9441.235091
-270.102148,144,9441.392012
-21173.724832,1001,9442.634328
-1943.460607,406,9443.116414
-10803.742925,1001,9444.335367
-25522.625227,1001,9445.525103
-3102.772176,647,9446.33727
-1491.303675,203,9446.545861
-2714.545943,401,9447.046368
-9802.359419,1001,9448.269848
-9407.320432,1001,9449.517536
-689.749637,235,9449.809122
-10220.810419,1001,9451.018536
-429.485207,138,9451.206136
-9023.472998,1001,9452.448675
-347.440942,157,9452.645767
-7232.454341,917,9453.752783
-9693.958143,1001,9454.965629
-497.287677,180,9455.15377
-163.303455,141,9455.351096
-7374.710449,819,9456.366641
-17648.188066,1001,9457.532322
-8219.830871,1001,9458.761662
-6151.130775,1001,9459.974947
-1826.028569,491,9460.591377
-2580.910653,683,9461.39955
-22054.688695,1001,9462.604884
-625.11146,232,9462.924904
-5875.615662,1001,9464.13343
-2643.727857,636,9464.894056
-12426.883754,1001,9466.078842
-141.590815,144,9466.294599
-6679.029904,1001,9467.460615
-10977.20573,1001,9468.658436
-14674.02591,1001,9469.911509
-17017.377551,1001,9471.14017
-14677.232377,1001,9472.359226
-553.191687,127,9472.501403
-6560.891124,937,9473.625676
-2633.803154,311,9473.985078
-3129.339332,477,9474.579457
-867.504326,110,9474.705625
-9222.622038,1001,9475.92978
-5404.86217,735,9476.810515
-5033.369125,824,9477.788656
-3855.727374,756,9478.770656
-21970.50878,1001,9479.973832
-2304.941482,617,9480.752776
-1901.010398,258,9481.062212
-1342.750099,417,9481.569021
-7719.397291,974,9482.730497
-5768.164453,1001,9483.955643
-6044.603991,1001,9485.215205
-7569.863475,999,9486.436615
-404.420414,81,9486.539997
-6528.219454,859,9487.563259
-3933.564682,713,9488.442651
-12429.540205,1001,9489.659636
-10546.877851,1001,9490.865225
-11667.29607,1001,9492.099628
-7895.353279,905,9493.217655
-1911.626664,346,9493.631678
-15668.951133,1001,9494.844331
-8038.484252,1001,9496.068841
-9682.958733,1001,9497.25713
-14205.354395,1001,9498.46801
-7668.733126,1001,9499.696586
-208.872592,39,9499.736318
-10930.091397,1001,9500.977225
-1210.260336,430,9501.540336
-999.585696,342,9501.924838
-8137.183524,1001,9503.120009
-1704.838116,379,9503.595368
-6593.320991,1001,9504.809929
-8718.325282,1001,9506.024061
-778.699735,116,9506.212486
-3423.856635,492,9506.793426
-11456.693441,1001,9508.026656
-460.809263,121,9508.180581
-8406.70567,1001,9509.387168
-5173.939022,878,9510.473774
-10290.355269,1001,9511.685608
-337.887684,173,9511.868149
-6290.553269,1001,9513.080263
-2152.068412,380,9513.554049
-684.823506,85,9513.667943
-15142.938952,1001,9514.838955
-9047.949829,1001,9516.052568
-13644.59936,1001,9517.270294
-9041.883609,1001,9518.482281
-2697.334203,467,9519.011292
-204.11569,48,9519.104984
-1742.577587,234,9519.38713
-2086.214253,456,9519.936182
-7590.551333,1001,9521.146161
-4290.035299,637,9521.902234
-5662.090817,765,9522.837288
-21808.177541,1001,9524.060766
-9378.576521,1001,9525.298213
-2329.44052,481,9525.88306
-1108.057671,406,9526.404754
-10715.482476,1001,9527.603726
-1869.685783,433,9528.156028
-10069.952203,1001,9529.372367
-12412.666549,1001,9530.538708
-11510.566891,1001,9531.79714
-13157.707835,1001,9533.088801
-9068.382477,1001,9534.315961
-9236.571472,1001,9535.538473
-10461.579579,1001,9536.756352
-1390.872841,179,9536.961703
-2013.287031,548,9537.608083
-9835.91866,1001,9538.835
-12219.16379,1001,9540.087501
-1772.323307,538,9540.767132
-13749.599813,1001,9542.039038
-26679.431654,1001,9543.309616
-82.335848,31,9543.343279
-10814.890586,1001,9544.596411
-9665.076584,1001,9545.847721
-78.260494,108,9545.975107
-9171.882814,1001,9547.209227
-375.222205,125,9547.386207
-10306.109738,1001,9548.634415
-427.556391,258,9548.992242
-11605.65033,1001,9550.24968
-1867.42786,523,9550.903027
-15353.212379,1001,9552.155932
-7958.042251,1001,9553.414402
-11227.264281,1001,9554.636871
-8581.395812,1001,9555.897076
-9018.371454,1001,9557.14938
-14000.03799,1001,9558.403874
-8893.181934,1001,9559.663975
-1055.494911,392,9560.166616
-13801.341512,1001,9561.419765
-22233.561001,1001,9562.706559
-10566.557956,1001,9564.0166
-462.489329,60,9564.102868
-1558.284485,243,9564.425801
-23585.934638,1001,9565.657703
-8536.912101,1001,9566.959754
-8015.464713,1001,9568.23473
-21791.018827,1001,9569.490591
-15307.320244,1001,9570.761954
-436.839583,197,9570.995282
-873.814424,280,9571.325994
-22484.439178,1001,9572.609646
-17897.743591,1001,9573.884164
-15277.081335,1001,9575.150429
-6507.233527,1001,9576.42473
-337.044213,83,9576.505778
-14891.059331,1001,9577.756575
-229.147161,56,9577.840326
-991.730085,198,9578.076454
-1322.914652,373,9578.545793
-7670.967801,602,9579.307324
-19465.335484,1001,9580.549931
-136.042897,129,9580.725605
-7103.553131,1001,9581.882278
-353.270744,250,9582.235505
-1421.207998,289,9582.602567
-9509.815613,1001,9583.788434
-10963.901815,1001,9585.018392
-1417.032387,191,9585.277514
-18049.337909,1001,9586.484209
-16692.737953,1001,9587.651585
-10907.579529,1001,9588.887166
-11576.72239,1001,9590.133669
-11127.037042,1001,9591.346468
-629.033898,261,9591.66381
-8935.980462,1001,9592.927599
-12082.404081,1001,9594.144964
-10928.97684,1001,9595.327697
-17635.107029,1001,9596.574176
-12021.460347,1001,9597.802505
-91.215116,30,9597.834822
-117.95206,128,9597.997588
-174.32802,37,9598.080828
-6820.36247,1001,9599.261843
-13503.14659,1001,9600.465491
-8313.826219,1001,9601.719766
-9411.231779,1001,9602.940752
-12573.363839,1001,9604.163309
-3198.43221,617,9604.879252
-13158.46749,1001,9606.105931
-16155.59109,1001,9607.332475
-18321.501989,1001,9608.551196
-9677.011029,1001,9609.762608
-1264.923153,363,9610.20589
-8522.002525,1001,9611.390709
-28063.190694,1001,9612.618537
-608.951927,99,9612.763067
-4277.315238,699,9613.590307
-11406.463194,1001,9614.807565
-12598.668614,1001,9616.044819
-427.049248,150,9616.222026
-738.610803,245,9616.509303
-3932.530882,658,9617.303478
-1738.852095,467,9617.888161
-5139.438043,578,9618.573661
-2339.366713,528,9619.22884
-412.309868,237,9619.493808
-4700.708183,746,9620.404978
-4583.068564,656,9621.260097
-568.678164,220,9621.523701
-8577.86251,1001,9622.741079
-12029.441552,1001,9623.958868
-12456.318165,1001,9625.201882
-12624.318115,1001,9626.359451
-8487.742613,1001,9627.605065
-6795.107865,1001,9628.825584
-14283.821924,1001,9630.044427
-5829.42307,1001,9631.256092
-14239.353265,1001,9632.427164
-11454.400636,1001,9633.63927
-16653.264629,1001,9634.870709
-2058.341212,471,9635.451361
-11154.004761,1001,9636.663063
-11777.867585,1001,9637.845235
-17236.032047,1001,9639.112611
-22161.200812,1001,9640.347932
-21108.723525,1001,9641.611296
-3667.105544,595,9642.350168
-1298.057196,293,9642.697678
-2429.643888,655,9643.515838
-657.34529,108,9643.641392
-8855.691442,1001,9644.870324
-13607.399483,1001,9646.077903
-11001.924942,1001,9647.360454
-12507.608018,1001,9648.593853
-1781.799352,496,9649.207299
-22670.235928,1001,9650.418455
-6188.805061,1001,9651.649443
-757.987259,151,9651.845772
-739.358975,122,9651.979092
-2093.268365,511,9652.597121
-85.050659,30,9652.626382
-16540.489932,1001,9653.849461
-4405.450888,604,9654.618791
-197.804784,42,9654.668085
-2487.164724,309,9655.024969
-745.618616,105,9655.145935
-12245.510764,1001,9656.378881
-205.54564,42,9656.426054
-85.721413,31,9656.48508
-7519.103807,1001,9657.700567
-7011.607799,972,9658.917434
-5739.286815,1001,9660.14908
-9744.68893,1001,9661.386564
-4707.404646,679,9662.201142
-13008.131034,1001,9663.434699
-20917.91345,1001,9664.656248
-8610.54493,1001,9665.884611
-6910.842822,885,9667.024527
-332.834405,47,9667.097619
-5920.06671,965,9668.272211
-6932.575743,689,9669.106218
-8139.250872,1001,9670.334799
-13096.00499,1001,9671.570739
-1264.118023,176,9671.773881
-14505.604899,1001,9673.005804
-10838.129545,1001,9674.320683
-12892.042244,1001,9675.557987
-15380.28939,1001,9676.799071
-15881.385608,1001,9678.026604
-20296.039391,1001,9679.20992
-361.157578,52,9679.313634
-4281.728109,452,9679.862088
-8655.684915,1001,9681.090888
-1481.226704,227,9681.395226
-13295.397998,1001,9682.625001
-483.571405,115,9682.758873
-1684.717731,480,9683.327309
-4035.135213,484,9683.941384
-18451.475267,1001,9685.17677
-376.981132,57,9685.232693
-6989.349502,1001,9686.486394
-357.462057,48,9686.563644
-13228.121463,1001,9687.811382
-5416.662384,809,9688.849424
-16304.529941,1001,9690.116403
-16775.732617,1001,9691.371975
-1460.09077,289,9691.770046
-10475.850655,1001,9693.046908
-16474.45224,1001,9694.282657
-17491.69511,1001,9695.577466
-19425.294069,1001,9696.845715
-11078.834558,1001,9698.124496
-758.068352,86,9698.20991
-23956.379652,1001,9699.481181
-14618.881501,1001,9700.764542
-15486.052195,1001,9702.047209
-10154.848943,1001,9703.319675
-27256.502081,1001,9704.654413
-18013.196837,1001,9705.939491
-18847.654903,1001,9707.215991
-11964.011135,1001,9708.490257
-1420.060035,172,9708.692862
-9850.049978,1001,9709.948386
-22651.428922,1001,9711.232034
-4548.347169,537,9711.901445
-1799.514704,423,9712.445985
-12318.431375,1001,9713.674273
-927.430562,260,9714.028787
-7051.751516,1001,9715.301998
-17596.149792,1001,9716.600443
-7409.773184,1001,9717.869547
-8140.442962,1001,9719.14222
-13465.325599,1001,9720.383024
-8940.324304,1001,9721.658028
-19779.736333,1001,9722.959326
-68.968978,94,9723.090495
-7158.441837,816,9724.116849
-1421.227107,209,9724.406309
-5623.529015,723,9725.324965
-15907.193986,1001,9726.571978
-8694.962654,864,9727.669308
-11479.063272,1001,9728.949485
-10454.510291,1001,9730.228513
-6739.722483,1001,9731.536579
-10930.526113,1001,9732.822651
-8665.236274,1001,9734.124057
-9212.14534,1001,9735.444469
-10531.170711,1001,9736.715005
-17676.62486,1001,9737.990127
-666.927483,276,9738.337692
-10220.5078,1001,9739.614252
-3890.824123,624,9740.37068
-11576.202869,1001,9741.645876
-24922.176639,1001,9742.932025
-23194.899633,1001,9744.20859
-10386.439636,1001,9745.488739
-6453.842338,1001,9746.763529
-18906.925669,1001,9748.018062
-17839.601137,1001,9749.296861
-9078.34289,1001,9750.573444
-8278.10757,1001,9751.835945
-672.418204,318,9752.232236
-89.022972,29,9752.309805
-416.46815,55,9752.360501
-9098.283156,1001,9753.632131
-10789.040288,1001,9754.906188
-13569.241242,1001,9756.149976
-861.158649,276,9756.543881
-8523.178355,1001,9757.792857
-157.963104,147,9758.022488
-10078.226676,1001,9759.326905
-9341.933408,1001,9760.609296
-370.652567,167,9760.851504
-7773.012759,1001,9762.093707
-1162.710462,295,9762.506975
-228.461058,152,9762.720086
-16265.076269,1001,9763.98936
-9285.867953,1001,9765.230719
-11593.257395,1001,9766.510474
-9749.588731,1001,9767.784435
-18281.942648,1001,9769.056667
-389.273789,56,9769.113682
-21648.512164,1001,9770.365439
-195.278555,66,9770.457691
-1865.811382,278,9770.795947
-1024.24713,197,9771.034885
-1214.418846,239,9771.339215
-319.291643,53,9771.41621
-9032.058802,1001,9772.695045
-4830.749775,627,9773.456993
-1017.359642,148,9773.682543
-3091.821508,408,9774.180695
-5150.671205,640,9775.004897
-281.836001,134,9775.159161
-6526.197611,898,9776.314188
-228.201451,52,9776.367118
-13961.044848,1001,9777.642321
-2051.720113,262,9777.987786
-20321.415726,1001,9779.256044
-9722.501096,1001,9780.525491
-10593.929803,1001,9781.801748
-22202.196008,1001,9783.063994
-14803.989447,1001,9784.337158
-1877.443202,427,9784.902106
-6436.231928,1001,9786.152538
-10456.86411,1001,9787.419688
-10261.113676,1001,9788.762681
-15974.477234,1001,9790.045063
-2236.805332,371,9790.508573
-12318.82502,1001,9791.771163
-4142.9743,658,9792.600715
-10687.158266,1001,9793.822915
-18978.527896,1001,9795.028038
-15847.614252,1001,9796.252271
