#{"t_start": 1591196038.852184, "env_id": null}
r,l,t
-135.915705,48,12745.826091
-6952.634225,653,12746.71688
-2964.061144,714,12747.644523
-538.950607,93,12747.787915
-7870.742503,706,12748.711137
-95.734551,324,12749.166761
-4909.655351,641,12750.025612
-206.979502,116,12750.170672
-6130.512618,803,12751.229211
-3414.113137,1480,12753.220402
-11737.58074,718,12754.175203
-897.225244,1170,12755.715701
-6099.713596,662,12756.652894
-6137.407911,657,12757.496662
-14301.178507,747,12758.500683
-18.276711,81,12758.60084
-1608.445494,688,12759.53603
-33.392769,359,12760.000817
-112.736927,180,12760.241278
-162.117359,146,12760.456972
-8586.385337,1124,12761.940339
-356.186024,324,12762.360852
-3980.713324,688,12763.290805
-4575.008286,608,12764.078898
-5238.499776,684,12765.029527
-5333.617203,657,12765.886193
-6031.683926,650,12766.755434
-2572.93688,555,12767.518252
-2951.928196,661,12768.375765
-9029.899494,637,12769.244582
-1399.99202,738,12770.314026
1.0,1,12770.319751
-525.456038,107,12770.456935
-568.901015,623,12771.304904
-5848.07871,649,12772.168883
-465.224451,132,12772.331043
-7833.488942,1141,12773.851986
-1765.965046,829,12774.935711
-1304.39242,215,12775.250134
-288.981076,104,12775.380891
-2777.849024,711,12776.29887
-3798.359492,983,12777.620671
-134.872163,45,12777.669958
-124.175378,39,12777.73701
-3701.953307,628,12778.582896
-3425.152346,706,12779.522414
-3451.670678,872,12780.682561
-13757.900839,674,12781.580408
-6082.451785,683,12782.525465
-9111.665563,939,12783.742239
-4280.060737,680,12784.676742
-8578.426098,739,12785.664036
-447.700796,1242,12787.329872
-1799.477757,620,12788.170575
-356.767213,490,12788.809596
-7135.256966,699,12789.728248
-2475.425142,638,12790.608206
-33.853146,202,12790.857091
-3100.183688,841,12791.985794
-252.339798,82,12792.09955
-7005.214166,666,12793.001226
-706.139125,742,12794.030638
-7868.462288,932,12795.25636
-4368.273441,671,12796.135907
-468.978474,553,12796.898304
-230.040501,93,12797.031735
-1108.264986,715,12797.988941
-3702.824851,571,12798.716218
-2757.460185,632,12799.572346
-179.911513,62,12799.673047
-966.457325,234,12799.95615
-10157.277391,659,12800.897142
-7169.815491,620,12801.701185
-131.054304,49,12801.79504
-507.006399,319,12802.244646
-2619.079161,977,12803.665911
-379.247434,318,12804.106087
-3942.337743,709,12805.089468
-926.245424,678,12806.021293
-7.85794,96,12806.163342
-4121.313475,737,12807.18843
-5918.477168,694,12808.128916
-5320.157007,689,12809.116148
-461.443295,559,12809.86129
-4061.28975,1001,12811.243096
-7422.781184,980,12812.581664
-39.928542,239,12812.915705
-20.460375,105,12813.06489
-397.514356,317,12813.541099
-9315.702407,875,12814.705135
-3305.208072,1016,12816.126005
-1047.917368,244,12816.472185
-236.814322,204,12816.771059
-2687.975186,901,12818.016307
-9013.521256,1135,12819.571321
-6787.245861,660,12820.489953
-59.126611,22,12820.516153
-148.744337,104,12820.655345
-4578.770762,664,12821.573215
-3027.098689,1121,12823.139178
-7544.596061,623,12823.982556
-125.765078,37,12824.030068
-1277.364372,653,12824.937927
-2219.403853,767,12825.996281
-3482.340549,634,12826.855943
-1740.366646,748,12827.916256
-650.937867,214,12828.223965
-1120.531988,679,12829.135722
-1907.806501,643,12830.042175
-4416.498904,915,12831.294209
-3204.882779,696,12832.285885
-4892.339587,726,12833.272692
-972.768077,530,12834.00745
-3414.101675,827,12835.135993
-2111.114727,704,12836.108426
-4483.211656,829,12837.289336
-1118.481959,659,12838.269908
-2143.920646,607,12839.09342
-3724.413893,1191,12840.73713
-2415.083216,661,12841.671419
-6821.927811,1059,12843.126642
-1207.854401,726,12844.152213
-271.684098,73,12844.260646
-3955.629519,949,12845.577817
-70.045874,257,12845.941239
-5184.055752,661,12846.866336
-1404.007299,471,12847.521869
-26.750181,52,12847.577782
-5204.586822,1753,12849.912227
1.0,1,12849.923675
-95.885115,130,12850.086499
-2145.553138,668,12850.978558
-324.247051,445,12851.586837
-475.868972,112,12851.727042
-1714.684495,489,12852.390195
-7758.212255,682,12853.297077
-302.636748,112,12853.468383
-2155.828327,517,12854.140253
-6971.461315,623,12854.972052
-2895.775605,679,12855.878466
-3335.624673,670,12856.739225
-512.841014,95,12856.892356
-2554.780449,853,12858.013023
1.0,1,12858.022817
-1533.135235,700,12858.957193
-1536.514429,369,12859.468026
-9869.351807,1007,12860.806711
-246.682223,250,12861.143735
-6396.760594,654,12861.997281
-980.77627,306,12862.389351
-636.592454,287,12862.784675
-5821.661201,866,12863.935883
-2872.063201,684,12864.865227
-1689.338871,637,12865.679916
-2634.492531,594,12866.466999
-455.503949,98,12866.631417
-829.907349,197,12866.87887
-115.616884,236,12867.19918
-741.778128,710,12868.160512
-2539.068556,580,12868.898469
-2380.503923,903,12870.103194
-5259.228078,917,12871.337281
-172.590745,157,12871.55331
-3932.772541,964,12872.893287
-529.10563,325,12873.358002
-7174.7095,740,12874.325458
-353.654944,245,12874.679089
-1008.148145,883,12875.820792
-6768.720994,676,12876.736019
-76.251906,91,12876.853167
1.0,1,12876.855491
-1205.680141,558,12877.619118
-1677.583953,804,12878.67876
-11956.526403,649,12879.526161
-442.052074,95,12879.669781
-4405.35454,708,12880.599578
-3165.513299,505,12881.278879
-368.028264,499,12881.937688
-4833.670902,681,12882.877519
-667.488747,445,12883.432873
-31.758943,150,12883.639101
-1229.94172,471,12884.283403
-1716.885277,657,12885.137069
-963.804316,648,12886.007691
-1205.661505,499,12886.674449
-476.887136,123,12886.830356
-1641.866386,325,12887.264161
-278.102604,168,12887.450487
-675.182456,173,12887.667606
-1067.007934,402,12888.198673
-2699.186674,609,12888.965375
-6526.124878,584,12889.744893
-914.791453,411,12890.27447
-252.017553,543,12890.970836
-2055.529424,676,12891.842263
-338.734285,252,12892.163658
-444.631749,397,12892.668673
-5531.030986,659,12893.537276
-294.756872,398,12894.053244
-5675.571006,679,12894.924721
-2728.600638,636,12895.748653
-210.819577,105,12895.903056
-461.763851,98,12896.023188
-1587.563355,514,12896.667698
-1663.722956,471,12897.267437
-595.95225,372,12897.737425
-69.425341,23,12897.772377
-140.074009,112,12897.915342
-3503.516055,603,12898.692882
-588.261817,429,12899.237092
-20.582801,101,12899.365795
-141.946467,93,12899.523453
-7890.942907,696,12900.385524
-309.289279,218,12900.695177
-3902.821317,969,12901.950899
-3298.36124,627,12902.726641
-53.010528,28,12902.785302
-690.043002,425,12903.325108
-557.462981,172,12903.553585
-215.590772,112,12903.698372
-773.550642,319,12904.107679
-1820.535609,626,12904.939213
-28.774372,86,12905.0238
-4489.751898,778,12906.017109
-6761.742038,713,12906.94416
-168.690368,140,12907.107356
-4998.171564,617,12907.924258
-17.804464,67,12907.990841
-9610.642392,906,12909.153193
-5373.275364,640,12909.993547
-6215.262215,927,12911.197288
-8765.198809,819,12912.217774
-3307.28357,724,12913.196824
-6447.96315,946,12914.443851
-144.441455,49,12914.516536
-2566.261219,785,12915.5884
-15314.207548,1315,12917.254868
-2757.953305,637,12918.065059
-2496.641609,473,12918.683298
-3345.601795,598,12919.444496
-49.999822,20,12919.476343
-4014.738716,620,12920.320228
-1941.534708,606,12921.130261
-521.144666,150,12921.336693
-454.281673,96,12921.460325
-7382.855385,598,12922.286782
-428.21913,299,12922.665091
-3488.167523,799,12923.717366
-882.196256,533,12924.441806
-371.867915,435,12925.040327
-1275.627486,245,12925.36908
-1305.290757,309,12925.784431
-2233.574497,487,12926.422883
-2281.012353,284,12926.79615
-4096.651204,778,12927.832384
-3781.553629,925,12929.076668
-596.502725,348,12929.545883
-1449.747241,430,12930.11748
-84.534756,93,12930.249679
-603.699794,234,12930.566544
-94.58449,240,12930.885621
-7533.185167,636,12931.727068
-131.236021,326,12932.149755
-801.114402,184,12932.418113
-6170.537075,971,12933.687733
-240.779817,84,12933.815037
-4151.460099,568,12934.554547
-3219.090406,733,12935.532897
-138.722183,174,12935.781033
1.0,1,12935.783415
-1242.388875,587,12936.565485
-541.814209,455,12937.178684
-264.009166,96,12937.274559
-34.871102,166,12937.523578
-442.19995,324,12937.940314
-142.653528,124,12938.109521
-96.280105,120,12938.266079
-2830.575684,359,12938.732658
-1851.295856,403,12939.282142
-725.837929,410,12939.814425
-233.395955,276,12940.214729
-3646.370494,573,12940.964756
-155.224056,114,12941.112862
-1134.234623,375,12941.65946
-248.637745,105,12941.797915
-4157.735799,608,12942.606328
-7750.425195,579,12943.444088
-838.564199,428,12944.014535
-660.631796,358,12944.525413
-8076.359664,1045,12945.962544
-379.253379,133,12946.143952
-252.728319,74,12946.249643
-4020.592386,689,12947.193574
-987.496174,180,12947.469324
-6108.221305,783,12948.539853
-1826.566764,306,12948.942216
-9253.58626,837,12950.106294
-620.473747,454,12950.72573
-232.371908,114,12950.892308
-702.560242,508,12951.604453
-1470.108335,369,12952.099714
-541.477742,208,12952.397091
-494.300874,544,12953.138784
-1959.487896,688,12954.087911
-1064.112404,236,12954.417675
-3118.108679,642,12955.283865
-4545.951815,804,12956.471733
-5234.273448,599,12957.309799
-51.32166,20,12957.344135
-252.278167,334,12957.818396
-2692.532126,942,12959.119754
-20931.226313,1019,12960.569712
-392.147795,376,12961.133438
-28.576484,87,12961.265677
1.0,1,12961.267696
-3462.007129,736,12962.242694
-143.128927,52,12962.330363
-457.126708,276,12962.725004
-864.791554,615,12963.568402
-6810.959053,843,12964.702763
-4086.176176,596,12965.563756
-3534.049547,619,12966.399072
-793.740939,690,12967.375272
-11049.750123,1303,12969.180839
-5298.304609,919,12970.457665
-465.658969,471,12971.099675
-132.423081,137,12971.274754
-691.753133,255,12971.619367
-413.656886,160,12971.87424
-4088.065782,775,12972.935929
-178.728708,161,12973.140821
-1053.405866,597,12973.986414
-2303.207064,627,12974.860352
-4377.366404,841,12975.989647
-1534.658389,622,12976.853273
-50.141947,20,12976.88776
-7345.52877,998,12978.282323
-6472.28449,602,12979.149844
-4336.761817,672,12980.065184
-3874.315664,1395,12981.977036
-1175.866317,228,12982.304972
-246.083115,365,12982.791598
-131.399554,96,12982.928489
-4898.218757,641,12983.81271
-1449.586416,590,12984.650125
-4009.399328,594,12985.456357
-6726.669614,616,12986.328131
-2897.292833,552,12987.10432
-2213.217855,595,12987.909015
-543.692458,238,12988.263796
-61.251629,35,12988.300824
-5529.739907,651,12989.211035
-953.772583,614,12990.052184
-9790.300172,631,12991.004963
-33.812491,165,12991.218872
-254.223859,100,12991.380938
-4145.043061,668,12992.305516
-149.698535,306,12992.747785
-18.942791,86,12992.888911
-4145.60547,639,12993.72125
-245.392608,189,12994.005281
-2359.075441,271,12994.371229
-128.356773,37,12994.409828
-3508.624724,902,12995.65645
-1167.70275,283,12996.093911
-598.414287,192,12996.347505
-131.877077,270,12996.712195
-1046.955703,506,12997.415548
-2167.597732,700,12998.389232
-322.814108,313,12998.815367
-124.707542,140,12999.002135
-239.044575,199,12999.279732
-1448.327341,575,13000.028173
-2308.706909,660,13000.886319
-1192.404893,728,13001.862229
-2370.479804,588,13002.686386
-23.131001,175,13002.918646
-1338.06054,868,13004.055767
-1396.663108,502,13004.721518
-723.684353,362,13005.217744
-7195.136487,753,13006.188474
-1027.204992,283,13006.59347
-3379.563057,1080,13008.018878
-4208.656671,619,13008.832507
-2812.148089,374,13009.359133
-328.954762,236,13009.675492
-1972.409232,716,13010.61316
-418.841384,269,13010.963624
-118.95055,35,13011.028967
-3736.137325,601,13011.804854
-1618.608963,614,13012.636583
-5468.067144,605,13013.46251
-6396.118126,593,13014.238391
-733.305823,165,13014.45903
-1188.74117,485,13015.126013
-399.087219,264,13015.473158
-243.638813,272,13015.823065
-670.921617,697,13016.732275
1.0,1,13016.739994
-144.950243,101,13016.879129
-278.797637,143,13017.054598
-1314.372909,279,13017.445989
-2006.113406,578,13018.218777
-1870.623739,417,13018.773396
-2053.969592,615,13019.59797
-6762.183771,1029,13020.961172
-16.776205,125,13021.117428
-379.362977,692,13022.030566
-121.328229,45,13022.107903
-483.69766,260,13022.445937
-514.771777,415,13023.008494
-126.492889,36,13023.045995
-82.692236,101,13023.176631
-984.051171,211,13023.464444
-18.417215,122,13023.642963
-813.268823,618,13024.459258
-4331.743205,853,13025.595058
-4439.875555,598,13026.378866
-190.066534,186,13026.640144
-307.457874,261,13026.980921
-1542.135721,500,13027.640565
-165.833527,238,13027.981205
-1769.174283,599,13028.769196
-1391.57912,473,13029.389688
-740.286266,452,13030.007181
-865.784316,185,13030.242213
-1328.59683,614,13031.087619
-49.134565,19,13031.121293
-614.254769,220,13031.396563
-114.658801,115,13031.566658
-1194.449693,595,13032.364511
-2507.876216,630,13033.207143
-370.212544,175,13033.43046
-161.169742,136,13033.61784
-1591.202917,300,13033.99392
-3160.841452,852,13035.207488
-2074.254174,413,13035.75005
-5427.492858,636,13036.602886
-1633.655,697,13037.563411
-591.85058,297,13037.940052
-2614.3554,593,13038.738027
-93.280698,143,13038.938815
-1535.284163,620,13039.752356
-267.73731,151,13039.971002
-3356.10982,544,13040.686859
-74.584316,223,13040.991701
-2587.909337,614,13041.812056
-220.748326,174,13042.043368
-827.091829,310,13042.43022
-543.317395,352,13042.919888
-1924.15576,722,13043.86574
-226.132384,37,13043.905689
-791.898045,812,13044.982372
-711.464598,367,13045.492097
-2677.895539,665,13046.370136
-1662.582006,580,13047.154035
-1401.427912,540,13047.858646
-588.092653,165,13048.093224
-80.8481,258,13048.433487
-3848.845652,592,13049.208298
-1645.643305,422,13049.776929
-2624.334554,773,13050.808469
-304.965065,272,13051.191627
-3147.615377,575,13051.928595
-1296.319691,404,13052.486859
-601.246711,208,13052.773629
-2740.538927,904,13053.977342
-1794.819138,896,13055.150259
-3043.822003,673,13056.055705
-543.234958,292,13056.43173
-18.046528,121,13056.599212
-3767.319071,817,13057.710574
-262.026825,243,13058.035403
-254.461755,108,13058.142005
-214.145142,90,13058.268692
-3492.959385,702,13059.213588
-3551.791782,640,13060.085839
1.0,1,13060.091042
-339.695427,499,13060.75521
-115.801111,38,13060.795
-625.643891,339,13061.228602
-2329.277563,303,13061.666189
-1783.564902,237,13061.984228
-529.829134,356,13062.415832
-4748.046637,639,13063.274726
-6443.409559,711,13064.229432
-153.456228,155,13064.433525
-1596.885579,601,13065.256342
-1249.060736,368,13065.750044
-151.493753,116,13065.925491
-5276.967802,561,13066.641309
-171.367987,101,13066.791771
-1391.321369,433,13067.350918
-4325.476167,932,13068.613355
-9351.096991,622,13069.389846
-568.84707,393,13069.892828
-516.78315,293,13070.28689
-493.518951,365,13070.761321
-1350.790792,334,13071.169022
-292.575006,97,13071.31342
-135.763762,226,13071.609154
-231.31799,413,13072.12614
-4340.267466,756,13073.096139
-87.541128,104,13073.268564
-9.076802,111,13073.400771
-3526.913325,605,13074.145395
-230.338493,129,13074.315668
-4378.41362,386,13074.833362
-1025.602714,259,13075.161692
-132.110771,112,13075.304197
-4322.26523,1261,13076.973719
-6426.041449,571,13077.748242
-1872.44406,734,13078.672073
-1661.56308,534,13079.341707
-8070.127533,569,13080.091638
-50.744821,20,13080.116437
-3666.415812,495,13080.745866
-793.160493,280,13081.120917
-49.231633,19,13081.147874
-3001.566275,690,13082.029218
-1849.327772,350,13082.483571
-481.558933,260,13082.805626
-2142.353128,917,13083.997016
-1024.263746,346,13084.4199
-426.444792,463,13085.03359
-265.243416,70,13085.126102
-775.417253,694,13085.998095
-269.706367,67,13086.082494
-73.454963,81,13086.215036
-2012.016181,552,13086.896764
-841.853172,283,13087.276816
-928.043698,466,13087.88479
-4495.351699,603,13088.662932
-2832.372247,548,13089.363775
-3127.404019,647,13090.200627
-113.842441,172,13090.442223
-4546.772612,559,13091.157442
-3651.652466,751,13092.127263
-2335.403368,411,13092.651827
-510.102303,392,13093.154305
-5795.536463,1316,13094.833669
-2242.734894,399,13095.372676
-2626.713517,738,13096.303413
-1413.15332,449,13096.899609
-343.618291,337,13097.313605
-3911.401256,609,13098.111387
-3092.379472,376,13098.580245
-5802.275566,569,13099.349472
-2650.559805,651,13100.157067
-1057.155866,389,13100.679324
-634.991769,219,13100.92881
-979.764448,449,13101.523695
-916.558355,386,13102.067187
-152.478346,215,13102.361284
-49.547807,19,13102.381176
-300.952767,170,13102.603547
-2391.429426,698,13103.520737
-2351.640756,264,13103.901104
-1255.356298,241,13104.189619
-2613.073951,561,13104.958451
-1320.994081,569,13105.700877
-226.317081,124,13105.874254
-1010.060186,508,13106.527165
-6395.505261,955,13107.806312
-1084.903843,315,13108.208318
-616.539805,224,13108.542703
-138.733751,56,13108.613692
-3395.431695,652,13109.463317
-1602.744264,393,13110.023712
-6040.424017,658,13110.892915
-27.976666,55,13110.975707
-2665.362278,596,13111.779689
-307.237809,200,13112.035127
-753.543306,286,13112.445077
-3443.290744,620,13113.233505
-6100.535341,614,13114.091243
-3775.806945,543,13114.793731
-228.784086,118,13114.95877
-8.02118,108,13115.122363
-1448.849382,457,13115.742952
-756.506207,281,13116.107406
-279.454543,317,13116.517774
-1877.335001,817,13117.709286
-530.228278,293,13118.141467
-18.682027,146,13118.333638
-153.779642,92,13118.472315
-2089.451293,749,13119.513633
-7507.031934,893,13120.736041
-2571.10386,452,13121.363218
-239.819961,40,13121.447379
-1268.178409,414,13122.001153
-5072.944988,914,13123.249442
-2672.828429,658,13124.156344
-3571.53447,933,13125.457995
-242.86998,42,13125.536778
-22.552755,120,13125.716722
-665.822278,417,13126.279815
-6844.261147,595,13127.106813
-254.82344,96,13127.206895
-266.614757,209,13127.525074
-891.187582,356,13128.004382
-553.987746,356,13128.509334
-5641.889386,820,13129.621137
-2812.199524,928,13130.904044
-5953.696723,859,13132.094137
-1922.636658,591,13132.930662
-134.341371,43,13132.97881
-2283.485534,403,13133.528212
-1878.577875,697,13134.47876
-737.217918,370,13134.993492
-3437.127818,656,13135.896711
-121.617406,165,13136.155703
-25.649237,60,13136.217751
-1348.867183,569,13136.995914
-5243.166219,1065,13138.462976
-7971.909294,876,13139.666908
-2080.890381,602,13140.56237
-744.137387,569,13141.331765
-74.971755,82,13141.448504
-244.16771,98,13141.575936
-4953.274786,1157,13143.147854
-146.302888,102,13143.30337
-1563.134092,436,13143.909846
-796.83042,395,13144.471432
-1620.690599,331,13144.898552
-171.789983,138,13145.092033
-690.892631,162,13145.32607
-2263.722827,640,13146.225549
-3028.639448,754,13147.273606
-599.368532,466,13147.893683
-2490.076455,378,13148.43054
-4112.687776,560,13149.18487
-259.660326,77,13149.298269
-161.023536,135,13149.492237
-1038.85552,351,13150.009115
-985.358315,189,13150.251007
-1173.9718,656,13151.147881
-886.374764,198,13151.440956
-1796.538618,600,13152.256701
-294.340983,295,13152.689421
-1690.635544,624,13153.525743
-140.947997,103,13153.69328
-85.890238,103,13153.845258
-1834.765339,689,13154.782542
-724.276665,181,13155.02213
-576.194421,412,13155.616183
-6711.204979,762,13156.634087
-270.506037,78,13156.765482
-8812.167418,1060,13158.21811
-938.489307,752,13159.306972
-2245.179306,513,13160.018731
-2045.639908,256,13160.367994
-1745.903421,581,13161.177326
-1327.717368,603,13162.023909
-7830.387783,909,13163.260979
-105.285156,339,13163.733897
-8502.250469,604,13164.559223
-649.541701,573,13165.335617
-512.043208,297,13165.763004
-8.550038,106,13165.928723
-5045.278321,606,13166.739332
-3720.044569,644,13167.626113
-1662.553093,268,13167.9837
-5558.131325,579,13168.750787
-362.079852,349,13169.274805
-312.177424,289,13169.644564
-2168.989336,736,13170.635671
-49.788758,19,13170.658581
-430.274349,98,13170.783003
-2540.273481,491,13171.406764
-661.993726,190,13171.697214
-2616.440726,693,13172.583177
-24.983016,159,13172.816886
-1042.827503,452,13173.418032
-857.565576,163,13173.633347
-2732.376484,471,13174.262796
-3741.066364,654,13175.133527
-979.761537,554,13175.920347
-1462.062806,710,13176.842497
-4408.497162,915,13178.06203
-973.401242,446,13178.68874
-1244.287854,216,13178.949684
-3532.675363,724,13179.910065
-428.57377,305,13180.309323
-4344.599607,621,13181.142463
-138.352643,88,13181.283928
-1188.871263,918,13182.493599
-2429.405496,1045,13183.868211
-2645.88152,426,13184.442269
-1194.327231,365,13184.90548
-225.485409,102,13185.060032
-1216.57698,295,13185.461475
-76.843094,100,13185.585245
-504.161498,285,13185.987767
-5247.868068,616,13186.779794
-309.517331,273,13187.16636
-1163.715107,387,13187.699478
-822.220185,415,13188.218154
-18.25156,102,13188.378082
-1800.744439,560,13189.107634
-369.854017,262,13189.459965
-59.217998,22,13189.494506
-10668.755319,605,13190.295846
-2991.223368,792,13191.340527
-7288.482435,555,13192.075155
-1953.958382,224,13192.38268
-1678.802746,582,13193.167013
-901.176017,507,13193.832685
-380.391403,395,13194.380643
-233.947721,45,13194.427088
-1142.335493,614,13195.226978
-3098.697931,557,13195.987376
-6628.40307,768,13197.009264
-120.504425,36,13197.078609
-1273.895189,510,13197.745338
-1267.862145,292,13198.119582
-2506.232077,743,13199.112332
-5371.429401,856,13200.310019
-2337.549642,647,13201.183833
-23.100034,72,13201.290356
-52.470879,21,13201.311223
-19.328042,76,13201.414341
-2045.313556,468,13202.014227
-298.519608,208,13202.301298
-1853.000935,448,13202.890758
-119.099426,36,13202.965265
-499.785962,201,13203.198526
-86.592694,105,13203.343324
-144.884862,54,13203.425394
-4404.375907,964,13204.692151
-13865.096882,1061,13206.083554
-1626.444988,429,13206.692749
-2634.817503,673,13207.549086
-2279.007139,629,13208.407011
-293.299476,305,13208.823779
-454.859633,146,13209.037999
-2261.894618,629,13209.849097
-820.899362,192,13210.128771
-68.648792,111,13210.266337
-150.359285,198,13210.527781
-8958.603816,578,13211.321238
-24.195983,62,13211.384874
-6807.531217,593,13212.181057
-1363.620552,533,13212.872475
-224.220773,280,13213.266855
-1288.8525,549,13214.012074
-4500.730444,707,13214.92061
-1289.688903,623,13215.782106
-2938.538906,1081,13217.21863
-4742.645321,606,13218.040443
-1991.918031,644,13218.890964
-1027.804567,463,13219.538406
-10459.768783,595,13220.32738
-1172.819603,581,13221.122454
-4496.401292,793,13222.148149
-947.289714,432,13222.762194
-1788.40459,399,13223.265959
-1513.826302,548,13224.005926
-2338.107963,423,13224.557988
-3831.450186,521,13225.264245
-1737.671412,650,13226.106984
-997.382669,281,13226.512862
-301.648581,260,13226.85258
-8068.720867,546,13227.551917
-5039.122739,880,13228.739825
-242.067803,272,13229.113119
-11032.028039,597,13229.894447
-1871.061239,424,13230.471377
-3014.640235,625,13231.285546
-3244.49773,579,13232.061809
-4792.61701,577,13232.828737
-55.824531,21,13232.85262
-432.91921,450,13233.449434
-700.651606,337,13233.896762
-3892.299681,598,13234.725293
-218.576388,103,13234.857606
-500.683401,213,13235.122089
-17.22057,59,13235.209247
-3640.7318,1083,13236.631687
-1558.956328,780,13237.691711
-248.637394,145,13237.884697
-2062.035057,518,13238.584652
-4979.478851,613,13239.382118
-1204.509299,479,13240.045104
-388.981793,449,13240.621478
-389.463701,261,13240.969672
-1339.461811,223,13241.283182
-1965.340892,1001,13242.604061
-1509.188464,599,13243.412682
-606.887753,385,13243.922781
-382.83986,197,13244.172389
-21.864029,75,13244.276733
-1699.655722,589,13245.128101
-3470.290034,385,13245.663
-502.511053,89,13245.782119
-610.735213,194,13246.057629
-2410.572466,429,13246.61577
-3682.479238,553,13247.340329
-5897.23471,583,13248.174238
-32.222654,126,13248.332537
-1487.682108,661,13249.214915
-924.753506,451,13249.830675
-391.28333,191,13250.05389
-78.920278,94,13250.197177
-1516.356317,631,13251.030174
-6741.002149,597,13251.806313
-1528.354677,370,13252.330945
-209.963041,102,13252.465781
-356.413229,204,13252.749075
-284.065829,228,13253.018308
-2589.075051,536,13253.763224
-1065.398983,388,13254.254808
-318.082283,242,13254.598302
-7715.790475,593,13255.355423
-1939.688827,1468,13257.345062
-66.037564,222,13257.630411
-463.272549,157,13257.873144
-480.873159,289,13258.23943
-1572.488716,420,13258.799828
-367.363059,318,13259.23579
-2156.9727,600,13260.005263
-24.290033,75,13260.136792
1.0,1,13260.14021
-17.011972,65,13260.204331
-2808.693982,448,13260.823945
-2667.505892,564,13261.573743
-595.038572,453,13262.195389
-1074.935563,339,13262.661598
-211.109177,109,13262.794642
-2245.961463,539,13263.522042
-2697.593974,557,13264.257275
-4300.679003,658,13265.104171
-2118.019668,840,13266.252817
-2480.661846,599,13267.045373
-1690.386025,611,13267.859746
1.0,1,13267.867712
-3605.458221,798,13268.937995
-2221.39964,485,13269.604049
-50.432505,20,13269.626851
-1590.99203,440,13270.227664
-261.918761,309,13270.633229
-497.567245,642,13271.470713
-7427.029722,566,13272.267319
-3192.829859,955,13273.51565
-1326.899925,721,13274.493781
-732.681691,649,13275.349096
-511.544624,141,13275.548091
-6550.707558,609,13276.357408
-969.807215,545,13277.068128
-42.356804,153,13277.289986
-3826.759434,640,13278.113961
-24.386793,162,13278.330257
-60.915362,22,13278.397332
-29.671537,63,13278.46932
-2022.728278,651,13279.329217
-1051.784917,685,13280.237402
-1185.510823,278,13280.625554
-2946.633499,654,13281.505112
-26.456678,76,13281.582785
-903.460312,180,13281.842662
-276.363361,152,13282.020531
-2607.201514,659,13282.907733
-3016.890535,733,13283.884844
-1219.532088,260,13284.245085
-54.800972,21,13284.267466
-6039.017248,586,13285.031931
-21.352556,76,13285.115604
-3868.988732,609,13285.950399
-1335.29075,175,13286.167437
-4369.164142,673,13287.077578
-5821.999179,560,13287.796424
-1749.727439,591,13288.616914
-26.389757,176,13288.848507
-3263.60401,563,13289.585675
-2122.902606,651,13290.432978
-6622.119077,571,13291.22364
-895.529859,208,13291.48466
-6165.465057,648,13292.386367
-490.75575,127,13292.57029
-60.00547,21,13292.591801
-905.175777,161,13292.776849
-2918.008312,702,13293.706019
-5399.221419,570,13294.467178
-2872.11691,590,13295.317968
-6498.079217,585,13296.124936
-10534.356217,616,13296.941804
-4394.337626,758,13297.982129
-123.999366,39,13298.024387
-458.662012,253,13298.358353
-8990.56805,627,13299.181166
-1601.44686,783,13300.255321
-505.979962,126,13300.41845
-3489.885223,460,13301.036125
-606.327528,536,13301.744929
-436.091837,104,13301.906063
-165.062059,144,13302.075911
-2543.96664,498,13302.745513
-9145.51374,591,13303.510534
-263.960673,79,13303.638212
-237.382598,299,13304.048375
-1990.524846,1051,13305.428488
-2404.09483,611,13306.246421
-3890.055707,602,13307.099945
-242.796745,127,13307.255904
-95.635676,226,13307.563341
-506.084468,87,13307.670486
-1986.069753,658,13308.561612
-384.659902,133,13308.755162
-484.088256,142,13308.922924
-1902.603092,563,13309.672926
-10664.313671,1025,13311.032174
-205.056589,240,13311.356492
-13001.060557,628,13312.186417
-17.571304,49,13312.25434
-3668.036389,580,13313.025444
-166.359741,228,13313.335284
-922.609524,190,13313.595818
-8814.128331,618,13314.422271
-2558.106561,670,13315.296841
-1772.094525,695,13316.275693
-273.852068,283,13316.640215
-54.06197,217,13316.906559
-13.870054,181,13317.148278
-131.591008,105,13317.307601
-8795.354531,578,13318.057646
-2787.180608,698,13319.013357
-10658.279755,607,13319.776377
-5662.620356,717,13320.749263
-156.156349,102,13320.881265
-21.752617,64,13320.957444
-5646.678199,569,13321.747113
-2380.029749,625,13322.558436
-720.346291,612,13323.366432
-1400.893983,264,13323.715979
-14461.489291,945,13325.006517
-991.175811,204,13325.258985
-1142.152194,595,13326.073977
-4910.766006,621,13326.899177
-5322.502659,570,13327.652394
-901.6229,613,13328.485168
1.0,1,13328.490815
-5376.972615,841,13329.634256
-278.577918,154,13329.817131
-9175.582274,615,13330.642004
-10904.018082,626,13331.470453
-1224.798211,947,13332.7278
-3960.318446,552,13333.454059
-1318.267145,727,13334.425918
-501.50248,90,13334.546875
-3579.9622,597,13335.3345
-2529.834463,626,13336.195664
-3357.813888,615,13337.106783
-129.830178,110,13337.267114
-1170.887488,638,13338.152166
-1326.032126,600,13338.988868
-121.680032,39,13339.044605
-521.106398,212,13339.342946
-237.108128,100,13339.468975
-18.329752,57,13339.56242
